GSM151955.CEL	GSM151957.CEL	GSM151958.CEL	GSM151959.CEL	GSM151960.CEL	GSM151961.CEL
1178	6.00016621051622	6.16270045269497	6.21347904072502	7.5166814890002	4.97844972245618	5.45618273607574
1179	4.96655015027379	4.75446823859051	5.00711123532747	5.11108730369306	5.05874330522314	4.89180944961963
117	5.56407275777608	5.3347517842484	5.47927824843218	5.64966152486771	6.19816593461786	6.73183189452414
1180	7.04361745466085	6.96818836989055	7.31928572577184	7.48128120844224	7.2150044562879	7.22281332240008
1181	6.38145541444851	6.15005161034071	6.84882083360705	6.85071521705948	6.65621301753148	6.62793860673065
1182	8.70511385458475	8.61503326752556	8.66432049299744	8.6336561753401	7.96066733885341	7.89261143772497
1183	4.50103585607896	4.5789362289502	4.66339392447818	4.61766343265844	4.93445326274659	4.91611123587659
118421	4.00909112300899	3.82856897495463	3.96364082577051	3.8663898806311	3.81113083274259	4.44500220512428
118424	7.7982795696622	7.82742674073431	8.08278578056829	8.0533551312067	7.95592928727056	7.96181073592202
118425	3.89854092841174	3.75852928539427	4.00671550013952	4.24492363356626	3.81304900884835	4.48152514559949
118426	7.75994942132274	7.64316792507731	8.9612645993697	8.48278649885589	7.58176486380454	7.62893544106549
118427	3.48404286615381	3.444205941949	3.42886994822294	3.50479819215032	3.43634720483796	3.64877357441044
118429	9.3634938359077	9.18972164260034	7.99627226122078	7.84895127290839	8.60465224061811	8.99259852053905
118430	4.87014955621309	5.17389249190183	6.52767210681281	7.08330286091558	4.99771470934052	6.01147825137542
118442	5.93780403996019	6.11382288100515	5.83610974508982	6.13303347376394	5.98862382822354	6.21804258353801
118460	7.68758105525667	7.57160535281187	7.62234710294315	7.58405621902191	7.66327397393301	7.6824484328499
118461	5.27971004209924	4.65918160266001	4.93206587802051	4.97752874707567	4.8861627372609	5.01662689190149
118471	6.39417633532084	6.27199756151377	6.42341353649094	6.31549963438381	6.48547182558716	7.27169647523288
118472	8.20732256923657	8.02319091300318	7.9478046438337	7.91816763410564	8.52285941310126	8.55017223790266
118487	9.32016921841007	9.30186240387199	9.39081607191368	9.46991433979388	9.11023591012682	9.24687683079352
118490	4.95189894916549	4.97167245650453	4.98155250543493	5.20993963057155	5.30422827787251	5.13313007604566
118491	4.7302124009375	4.66202653948404	4.69065884358553	4.52514344327506	5.46793853148376	5.25278463795929
1184	5.19874584259219	5.2058786038845	6.2806544372495	6.02846229338278	4.98325015693129	4.80378244931642
1185	7.85326735151474	7.67442470920293	7.83760801980682	7.79865061644816	8.09102452072083	8.19739471048365
118611	4.5541191198576	4.60345328515013	4.82019836498495	5.00353189750896	4.95061224702566	4.99593288467068
118663	4.95148165024776	4.33441070171144	4.64829344503706	5.05241545854343	4.16722105209366	4.2814704590248
118670	4.38600332771929	4.50802457233408	4.48644170970094	4.75968882198284	4.6005678465471	4.80413796147822
118672	5.15358082354188	4.92059902085237	5.00395129876317	4.83326263375536	4.8253428909594	5.08988375291087
1186	8.3828036295037	8.26042499695556	8.36596351321357	8.36595070029913	8.48507067667249	8.46879649893056
118738	6.1173289503133	6.06383580917032	7.27513981000991	7.10993784666866	5.97444410383607	5.82159987454939
118788	8.38902311580586	8.4595618631144	9.18682940123332	9.80607272622828	7.58046443805341	7.59957539635626
118812	7.42330491890104	6.98993944222555	6.73323607566547	6.6594662313569	6.9369630908425	6.68945802670857
118813	8.78407237407568	8.71810899443038	9.10393912707285	9.09335970046532	8.18357091534512	8.32184731945843
118856	3.61296502272789	3.61018188071291	3.5636118042007	3.76227287362755	3.70916490375593	3.70818040653918
118881	8.33765576697101	8.15275519770057	9.18090123747477	9.24228654092234	7.98456707985658	8.18618148273049
1188	7.37234575045761	7.10055694571815	7.46794371674296	7.47180528149604	7.62525072550945	7.5407667372992
118924	5.2138005290365	5.16904618566236	4.65878122897304	4.53853106663877	5.41956676644034	5.21525086720941
118932	6.32658419590038	6.31660002214539	5.79167709863862	5.40287064184441	5.27359232622468	5.63551269619615
118980	7.78884352786061	7.86166877478963	7.84249241620505	7.55680516145051	7.21685043492332	7.49402277670707
118987	6.84155549126377	6.8079862204825	6.59351209285651	6.5628253632571	6.55695729795069	6.60020002912655
118	10.105811176143	10.1220188629157	9.61598145621219	9.4861513492761	10.4972087767019	10.46010887449
119032	10.2218799888649	10.3062593488708	9.972567910634	10.2203756067428	9.89033526354914	9.93562406690235
1191	11.4032180156161	11.4617924907596	8.55621767332627	8.29628607616182	12.3961363162289	12.1960762826792
1192	12.2341226180742	12.2578650983527	11.5989541851966	11.5226243225657	12.0846762131111	11.972525504696
119369	4.77228861629569	4.54600172964539	4.87709008027554	4.94163798828647	4.67307499225083	4.94025078784603
119385	5.92669255028965	5.4957483600486	6.90648131861733	6.37123268750528	8.3195836775109	7.81748510090569
119391	5.61999438974642	5.45308797342093	5.4445319428009	5.30216779017709	4.99026730959401	4.84289681161086
119392	5.09720435473056	4.9355948563281	4.54955740520166	4.71535286513636	5.06531763255025	5.00391934074262
119395	6.16455236942426	6.12968426913436	6.65365521250545	6.64283884868581	6.07987147058904	6.34077582913021
1193	8.55491055621447	8.21786225056321	5.97276173650795	5.57506936237665	7.9547818278302	7.99517310229316
119467	4.94879899828815	4.85975096738356	4.41574498235693	4.36270118467812	4.4063284796514	5.06031287685665
119504	9.6025228348772	9.5232880803725	8.95452939645725	8.92243089650077	9.76484829241495	9.98364622504596
119548	3.82188513723842	3.69066641499446	3.86472896574496	3.80590080087202	3.83392531677393	3.93064638793771
119559	8.17539219307629	8.28740870132582	8.18801202197535	8.21038358061254	8.55106443553613	8.46122506168585
119587	8.31523310283775	8.63995009384195	10.0488925929031	9.40995806922516	8.73954343265775	8.64253026099397
1195	8.18364598952996	8.35994642867475	8.70238958340067	8.72194123241509	8.18752620121744	8.34165737627961
1196	9.24210238098994	9.53171961257039	10.203052520692	10.1095471239069	9.35683038417239	9.37954968075894
119710	4.60391466674809	4.26340099993502	3.88738450481066	3.72487354459851	4.98633170609859	4.91065936866878
1198	5.56603592104872	5.75195711863627	5.91259576062887	5.7809504043726	5.73922243859132	5.8366990210065
119	5.73573662355304	5.52257966361096	5.63346025355577	5.60463458870759	5.64888398694331	5.81570386115687
120065	4.45347282147762	4.44815141180424	4.58049585381381	4.51396925587831	4.46366676208404	4.29815216322168
120066	4.90810568441524	5.00226304301209	5.3466099055099	5.31758618995507	5.36719827761807	5.13199050588112
120071	7.92502035326694	8.26443131148772	9.42308481532646	9.31533717267249	7.46032108438136	7.56732267806472
1200	11.4124583272803	11.3051735123375	11.3983281147486	11.6530574187746	10.5473000638032	10.7071268856273
120103	6.42200848228509	6.41394315822307	6.3235819855526	6.63982455877751	6.29490167007538	6.29473828065801
120114	4.22953903541548	4.41092710985045	4.43313962613173	4.09584913214081	5.06662610410676	4.94486276270714
1201	8.42047918485992	8.69764884484621	10.1139819831075	10.2622864015538	8.38850770796066	8.48012669236403
120224	6.55060124974567	6.7866619051412	6.50300192118772	6.55709054903379	5.76750717685381	6.13449663082273
120227	6.64209762039923	6.65778618514735	6.31181341569732	6.43207832329927	6.63078438950982	6.69740303126253
120376	5.75178003116999	5.71012262047808	5.98658430079264	6.20592660795265	5.86107488450504	5.8677486094483
120379	3.87726954236053	4.11963479760272	4.0103374079334	3.72404212486131	4.06677026952688	4.03302232819892
1203	9.48135305437783	9.10932361286198	8.43735889605716	8.57320102065132	8.09956708524581	8.06957657293922
120400	4.78616770833577	4.77787801774085	5.00497959271376	4.94268852848028	4.87239742719875	4.99706043005765
120425	8.59430038307328	8.27757351494486	7.51170640823764	7.25413053123643	8.34645629542617	8.23041484523969
120526	8.41406740749235	8.3331940576833	7.91695343183474	7.86765887668646	8.6122548981695	8.60288744511656
120534	8.08073004841255	7.92150300985009	7.2354170543122	6.86782046042479	8.35120436180142	8.12131784266753
120863	3.67781310558765	3.54800923965536	3.65158587467465	3.6717790505626	3.61414743101496	3.61759864612801
120892	6.78721906476581	6.85157961217628	5.26841281975689	5.5324394371662	6.86843601442289	7.01970190925372
1208	6.28762465035535	5.8162164632775	6.1031366948768	6.14895919423875	6.22382073196453	6.13039902469571
120935	4.29321101345397	4.47171912191275	4.3465122883839	4.40485630559051	4.60421915541052	4.40907286609523
120939	3.64978705103547	3.67294929348232	5.06471013735977	5.14768913521328	3.38147910838644	3.29364747459566
1209	9.87107968704091	9.99231357150776	10.4140854496152	10.3564600702958	10.1023910629573	10.0485272121296
120	10.6994380437207	10.5409524735859	9.27572709355697	9.26679726021625	10.6639313534541	10.7536390371823
121006	3.5833928967849	3.66097357523118	3.76319315410541	3.89858494401844	3.60735390668014	4.12113673693198
121053	7.85991931629175	7.92180787052696	8.03311572869055	8.2640900825934	8.51419167220147	8.41564967483963
1211	11.6168668575142	11.5991245532934	11.8353653224829	11.7686672296303	11.6670101175497	11.6043648876512
121214	5.16275942002571	4.81663329579193	4.89018747697658	5.035820800063	5.16275942002571	5.55324628911018
121227	6.19861562492421	6.47088082425264	5.97691561805595	5.54985145457454	6.43262397136788	6.45877279783711
121256	4.19212532276277	3.88410288754314	4.06654430275868	4.17418684114052	4.22796295877812	4.24952691793625
121260	8.78917021833946	8.68719995959344	8.09782607011277	8.06797740882336	8.51365868280294	8.53123108416167
121268	6.01198013440046	5.81602251917604	5.85674710730388	5.92880702314155	6.12668101368974	6.39085850397525
121273	4.39085594265966	4.27433585609391	4.43938744514082	4.58949863955822	4.5414122717682	4.39085594265966
121274	7.11317675142237	6.96850149361015	7.14036811512051	7.00160981177385	7.58223667381359	7.28738845512347
121278	3.60873555350726	3.591618961767	4.01727057006072	3.74662117964628	3.55754721643389	3.53964797474467
1212	11.3604567109963	11.4868793432506	11.746782997407	11.6961331550837	10.5126036054215	10.4426299580401
121340	5.73573929520295	5.47647787742554	5.74001375448043	6.07754219749457	5.55622335423795	5.34593478071765
121355	7.35805951546096	7.45980833672449	9.53036412395507	9.07817450066041	5.22954501535781	5.12081911417822
121391	5.57225495941781	5.58429072476611	5.70649589255348	5.94457842163744	5.65576313418503	5.86433124127202
1213	12.5840075441622	12.6258227635866	12.7342424868642	12.6950968650626	12.510980058903	12.4273630799606
121441	6.71141593901328	6.9120140451994	6.58623625994617	6.63588918412303	7.15296744699104	7.02528919594584
121457	6.66349311165051	6.71959377956465	5.90063598351087	5.82711305150126	6.07860277765587	5.59435010970056
121506	6.51431360251932	6.9050884670851	6.43060151738271	6.24578065524314	4.98304015976064	4.68147708632625
121512	5.0204276897671	5.26627171141332	5.95306006833578	6.19437463001663	5.57837970222077	5.61369694477193
121536	4.9926227897243	5.18954474241018	5.61867230993207	5.5879408025453	4.91568295308158	4.80474187039355
121551	4.49662611834869	4.33093304571401	4.86323452429713	4.89535052309162	5.33411907168154	4.94283099935631
121599	3.64856233768915	3.41688504258649	3.6440603433619	3.46371528492485	3.34406990484237	4.22755109757071
1215	4.80713188609553	4.35768929965492	5.02588886998124	4.67916271453823	6.08782147766844	6.77962751258436
121601	5.39392926315324	5.28121196602951	4.69910641046055	4.77268471298852	5.15252206878805	5.00956803769117
121642	7.18365882690797	7.18740904903512	6.68862400371692	6.57726314170518	7.66805489777606	7.05430189343435
121643	6.45186091006384	6.25160052313616	6.31561664227091	6.3283891332887	6.18576365576556	6.33589144808053
121665	8.91362041151076	8.86537702731053	9.51108539172519	9.5452722856438	9.09582454311212	9.11908916709579
121793	4.76947024022828	4.70549674882302	4.53669271144027	4.66475067093693	4.6213838254294	4.6713283131463
121838	5.03293087507999	5.56906355657333	8.13005490850007	7.35100193055919	5.19456362177372	5.23499261613205
121952	4.96868578692888	4.80656123668011	4.7723081218299	4.6464379635395	4.25843464184794	4.85888370645321
122042	3.83384041596775	3.85941763356622	4.26454681721331	4.11031732815702	3.98080320097696	3.86236244606077
122046	3.59322267005446	3.53644649166608	3.65694779461589	3.62879805951512	3.51654801323316	3.51756764819218
122060	3.94263632346017	3.93751904201273	3.91401870605349	4.13993938741681	3.71156677069929	3.66281041818912
122258	4.92248543425106	4.36222231943351	4.53992249098177	4.69069599867748	4.70724927961814	5.13260818614479
122402	4.79656112507962	5.01257609292826	4.33092246088488	4.06412548659188	4.301309534418	4.64587240470145
122416	7.97799732625814	8.46975477668487	9.75811147237035	9.50720873452262	7.74085589516202	7.8158920664259
122481	4.3385728565806	4.15880154788245	4.12994728271291	4.24659216615977	4.07644729729089	3.99549112405203
122509	8.75752960992621	8.38436185246173	7.1678856918707	7.24548597147866	8.4099859548966	8.25886245387812
122525	7.88485009086071	7.77924730450325	7.14045726943447	7.05701065277002	7.57867131691368	7.56941195581078
122553	7.72622953493808	7.88633524716205	7.30463872468807	7.19650953482673	7.94937930208729	7.68940530792264
122616	7.98482940290709	7.80969651248881	7.69519792837678	7.63221272027914	7.91537231425082	7.92949637200235
122618	6.47258005302332	6.38180162501648	6.58104284707566	6.6761794682811	6.44048879803495	6.58043851154763
122622	7.74057306797427	7.67522340656807	7.40931925322812	7.48320997676141	9.01532409449181	8.96947385601374
122651	4.65484075467763	4.2080072820235	5.65263973463283	5.17199719369877	4.45102553715798	4.58249766001722
122664	4.76159883669681	4.44607639180027	4.38344462590453	4.33202703609194	4.41912137182448	4.29367553161814
122704	9.60906929962283	9.55461710597616	8.90271688080351	9.12448525511934	9.42353810405063	9.42349172818175
122769	7.1433881833223	6.99488178553572	6.79623369062468	6.73370840912096	7.15769030342488	6.95986685413291
122773	3.56729369458998	3.55597481468177	3.45199832157709	3.34759691385316	4.13607132432133	3.78068320416764
122786	9.16318713586716	8.93726769792589	9.58247480429708	9.48534179535872	9.13489232033209	8.99421221400566
122809	6.14102501819076	6.24571503962388	5.96014826413503	5.93571942594711	5.94489460097685	5.77249020817282
122830	8.09259262476245	8.32483359191325	8.74035550905284	8.72917716974528	8.49673443977038	8.59887551184416
122876	5.71346388536896	5.66758051900636	5.76458024592561	5.63863370320719	5.45935498957546	5.63046229620547
122945	4.78926646377525	4.39656377191663	4.86975946336046	4.74639098962565	4.69093255702716	4.93973842731317
122953	8.07234867589088	8.04147919835742	6.95717089011639	7.0850082614553	8.25130657090979	8.44201318810039
122961	9.03941872399174	8.98819213725472	8.98847499196837	9.00428426041417	8.6115446417785	8.78955385956529
122970	7.58342858253803	7.65808631205049	7.9033816960255	7.6957088548223	8.29820378716621	8.16111579992692
123016	8.84063669907604	8.72727904292311	6.06845817577674	5.58058545945122	7.34454118604173	6.73734277527579
123036	5.63994706685328	5.9684354243757	6.98018410198606	6.70251346617456	5.42216502461294	5.62034405030859
123041	4.33420283929019	4.58113281533118	4.81776797225439	5.04291457766548	4.83148462365574	4.61721796208634
123096	8.2436372258846	8.20879605331458	8.06595813560429	8.13095441240762	8.18801668807912	8.25811931421521
123099	6.61126508696044	6.31431894318186	6.31596225448749	6.46850547117403	6.29021475464424	6.74862168992353
1230	9.09315787594096	9.21503396473919	8.20640279854166	7.86064386838054	8.36812915453588	8.0275853792906
123169	7.73307724010287	7.61326479310482	7.04504040299673	7.11510360550358	7.3200666285522	6.74987500094274
123207	5.62924706471067	5.93854546417338	6.22605418087656	6.16464709412482	6.34061494226822	6.37112910047568
123228	5.44551441341507	5.42599390509482	5.36337983788897	5.46927578624175	5.12258797681636	4.98937697442339
123263	6.92715323539829	6.7307497286614	6.7110707692575	6.70368156261146	6.91576541937612	6.61916800264449
123264	4.77561088140713	4.8257000177351	4.66965127537026	4.59480775748447	4.37521670690135	5.22292298804256
123283	6.92748454614033	6.96843505745686	6.68838642191727	6.84290736796718	6.95301600566467	7.03697722930888
1232	5.04427563722377	4.90212462754408	5.05535545330801	5.0133191839898	4.89079126029405	4.31175063642604
123355	5.37620697509269	5.25021396482735	5.24013752103698	5.2877585092329	5.47337878481013	5.77398227888548
1233	5.70735788748461	5.38283977634622	5.64403733621614	5.7677057817658	5.34318208728971	5.37663192745489
1234	8.18711970933533	8.28644267540565	6.08203952549044	6.16324192992841	7.40964072270016	7.05102652916055
123591	5.66648934682162	5.77815276448918	6.37199484694293	6.55915613770284	5.68052168445167	5.30660860985872
1235	3.91432078990112	3.93602658844003	3.94203369784337	4.02696723662265	3.98571366491112	3.86495971519687
123606	6.44402871765658	6.48309269681959	6.64275343689268	6.49552538452909	6.49044978458027	6.49926721770876
123624	4.78884959836963	4.34399555111751	4.49270947533104	4.78997674326081	4.78981692256587	4.55660162799556
123688	5.90074839073933	5.90448273209042	6.04791392611065	5.97164447492839	6.52724801642654	6.46621985895589
1236	5.91226004735675	5.91590447782516	5.65418149071522	5.85829933953301	5.65302404295186	5.63948794736399
123720	7.59936734816828	7.55365136426116	7.86899713680463	7.84263572643972	7.90470728561882	7.65524984277162
123722	4.92671437419585	5.1084654681635	5.10346580628732	5.20869622168087	4.88654230568145	4.788386258645
123775	5.70352409037114	5.63512780571977	5.98997827691385	6.08149698758945	5.41716509199862	5.37550112003192
1237	4.10728142141697	4.27100387933247	4.25025576380665	4.44922748028733	4.38760223128773	3.90698922129042
123803	8.96487421730647	8.81896729639126	7.55980068034277	7.46942870697223	9.58036308268261	9.53551803748518
123811	8.804672642246	8.70023323404087	8.46178878427627	8.40781297054532	8.55758401338338	8.49239491675796
123872	7.84769843650069	7.89601543476174	8.74637892340856	7.73913887314868	7.07387563014638	7.80609515494573
123879	8.55344000504755	8.61065509946104	8.22331883826977	8.23585748309002	9.01788936779846	9.43223402587532
1238	7.07225637582636	7.74697159352169	9.04423154436297	9.30943750539873	5.58915893823922	5.86314204235396
123920	10.4105181002008	10.5000585834309	9.84164673989505	9.66588344725268	10.3447571466742	10.3179154569029
123970	5.61947403510362	5.36583592643101	5.69732001936444	5.53491597117424	5.50738040860153	5.75627687729361
123	11.146266557068	11.3716563396866	12.2350827520454	12.8805683735393	11.5930030867557	12.0712111737202
124044	6.9993260876877	7.26007026756705	7.32771621047534	7.49686377543489	7.15655236023744	7.46439127848319
124045	6.7406653451358	6.89527522507287	6.49312708074567	6.43246909547976	7.17274430122265	6.99753092162523
124056	6.81131840856426	6.6317070507848	7.08144614501271	7.04961990839705	7.09886061741175	7.23190852412001
124093	5.62354927056751	5.38039210747516	5.02153802648565	5.26166343912315	5.10148941938976	5.53714117675314
1240	7.62465198856164	7.63970192744156	7.5271569846424	7.11131942464152	7.64667958862905	7.71466199733074
124152	8.18488554722172	8.06099944177883	7.16206088555765	7.1749643790625	7.23195023912363	6.90371682236572
1241	6.65455397668905	6.31196186893811	6.61735491276196	6.71679831436105	7.17349685277377	7.11789761988534
124220	6.73348791944608	6.57604978851851	6.52139212916844	6.42509756498526	6.25778918585417	6.2645347656343
124221	6.55050074213358	6.36810828497288	6.41453747698147	6.35601660738734	6.1605336439049	6.38483123894748
124222	7.23597173707945	7.10326981509321	7.22530982346041	7.04126119481868	7.3653370885464	7.41789747921779
124245	7.58464834622392	7.64257645260221	8.0808156658715	8.20249020615731	7.69388918750934	7.87988062437381
124359	6.93742168953907	7.48830678340977	9.72059553814775	9.16552425969371	6.541759501895	6.51154102959295
124401	7.83449803887069	7.57813813033685	7.77760965197428	7.82800766180139	8.22501705146247	8.10582209675691
124402	9.03799419903923	9.29402825076742	10.413560187751	10.3018286005697	8.69241940829641	8.95943055565147
124404	6.09835488176494	5.98308582564503	6.19908475021063	6.25091818117023	5.95103826970267	6.03652088969831
124411	8.99193239719859	8.72887205911984	9.12922685707425	9.16642239930528	8.04802312604034	7.80829257774143
124446	10.8177521662634	10.7483899847581	9.48914108918484	9.24917660079169	10.5382697319424	10.3142613199095
124454	7.03467328126848	7.04921090610736	7.20948606035561	7.15896832480796	7.08978364475427	6.94022018069288
124460	6.52448647312345	6.31636939570212	5.80350331582185	5.90856925014045	6.02340038944789	5.89784978511557
124491	7.6757775617353	8.01105793560965	8.74843909486631	8.77762636813932	7.41614078761463	7.14786590305731
1244	5.6191084994277	5.20937896152487	5.77115855290518	5.84404951258863	6.1732096025672	6.37014354506474
124512	9.74334042528341	9.52903639842608	8.91416046294895	8.83719193797353	9.57128347572337	9.53646695793519
124535	3.94791399517199	4.1747447233419	4.17719935993994	4.30325774823064	3.89830646869818	4.02458219653936
124540	6.34646305058424	6.56893009450573	7.08562362156731	7.17504798006558	5.80294788843854	5.73703462211648
124565	8.41792798835745	8.40970296827936	8.72031567627207	8.9486039222298	8.28760073792853	8.32232621258025
124583	9.06228529250607	9.36830038429849	10.3568465205883	10.3206382484729	8.33771360847983	8.45722388472675
124590	7.14140037615437	7.05968509208339	7.06959045315753	7.00389224716179	6.79980011640838	7.18507211301807
124599	6.76038370124058	6.6508059683591	6.64516899259382	6.58751572051268	6.83271227600616	7.05217886318463
124602	6.73858183329367	6.50127360510218	6.60498470906345	6.50116043317048	7.16556257934706	7.27248191401062
124626	3.92438301306611	3.76040633270647	3.84193270381338	3.89932944575259	3.85892237943723	3.82300932758589
124637	7.79416795951216	7.64603103712824	7.48581122270401	7.56422937894622	8.0245130614321	8.00543934120538
124739	6.69581907790454	7.66511440141494	9.27069727497656	9.32754340649112	4.77544854306811	5.61153875595926
124751	6.88088383456768	6.79825955013245	7.0042608712714	6.93892396783537	7.13269615734813	7.27268675032069
124773	4.35934841508399	4.13486395124857	4.69992736818678	4.38084569390718	4.15331053373647	4.42403846810709
124783	5.55906628885161	5.38532222482052	5.43444875632181	5.39818878231668	5.31220350861453	5.43153499350708
124790	7.05429570353033	7.32678806297031	6.08982182723846	6.4922952040229	7.20290945056965	7.2608849309273
124808	8.25542648442219	8.32621411038228	8.35718436478105	8.32911065985995	8.06488198001593	7.93898543158497
124817	4.95915735580864	4.9363892196017	5.12159898500005	5.10077559796426	5.65219272725093	5.10665174961903
124842	5.24043205355912	4.93493176173059	5.31344568339584	5.65869420085085	5.27738253938616	5.80133464974649
124857	5.47758323100434	5.15728654726567	5.36844544908202	5.44741589540511	5.63799604903433	6.34755519706087
124872	5.49035632683317	5.39683040875213	5.11970812896713	5.44737785677743	5.18066404799942	5.54504921499911
124912	4.93059018769479	4.66266658313101	4.89074710835767	5.38283977634622	5.00041519398519	5.49596203471744
124923	4.76668466629181	5.11835141705121	6.24544811677338	5.79431722399592	4.98476217441007	4.86726379106544
124925	5.98303077787764	5.82905835476698	6.08747479408334	6.11555357863839	6.08010864061477	5.86010283065141
124930	7.17899350266176	7.11862700742873	6.84504468462509	7.40215076558893	8.01513895199521	7.56814692199447
124935	7.57050731629263	8.88252177786853	11.1704975034526	11.1762385260978	7.75356077720958	7.97662845709784
124936	8.92375790577447	8.81001757814077	8.74393776769232	8.74147607613847	8.8913891172246	8.91170655576602
124961	6.53121026553866	6.70070088706164	6.2862838177973	6.04988156994553	6.72108690890144	6.61664655812263
124975	5.5704076603864	5.44689684901718	5.77119254256894	5.85178713820849	6.11108639691453	5.44911022424559
124976	7.4641192863629	7.35619876789611	7.8423783585519	7.83523457328976	8.07123205798407	8.01815687996503
124989	4.34320182292491	4.15851411617587	4.4713004695552	4.25132324321168	4.33866598880853	4.35634660732464
124995	9.30359792340191	9.10096873904618	9.62135796658993	9.46480511637846	9.81958122699971	9.86394983161911
124997	9.49417092452203	9.16580969919004	8.45913787957184	8.47115570703031	9.07717531969807	9.35360242024549
124	4.97948307495536	5.205569971703	4.53133639190103	4.46837128430133	5.63121683931536	6.45850984629722
125058	7.56880114628812	7.5579074626142	6.96171510592116	7.15856844664582	8.34978430311488	8.14205107770495
125061	5.94661587229626	5.85980539020556	6.25957303907133	6.45867953776811	6.43396661482144	6.77855917204545
125111	6.87901042277663	6.58108701889085	6.28628564466118	6.40188005608627	6.93753294631634	6.64656334911375
125113	3.77143659576206	3.76622917707774	3.68595549924463	3.81170335511141	4.39192913554884	3.93680096340123
125115	3.74730829364403	3.53205274715066	3.89957164096683	3.62784861894905	3.73729985910423	3.63710159919795
125144	7.99509264856628	7.86750401498342	7.39813556666156	7.57462518989331	8.43372647551894	8.79665173757059
125150	7.93371556955656	7.87590740013432	7.89907563685606	7.70511408354766	8.40277930962336	8.20373222998662
125170	6.94130427840314	6.93105845723322	7.77811907193849	7.53196881637833	6.82602385856055	6.90541237110481
125206	6.27390832163991	6.11356447342804	5.92087650868288	6.28625517919355	6.04286801154841	6.50953925847119
125228	6.5757298943851	6.74813960109059	6.57937200977254	6.68330586060331	6.32846320630107	5.86452454224623
125336	5.78160812380926	5.91909395901514	6.23578955111433	6.29809740102889	6.27586749520305	6.33988543076551
125476	8.188511788641	8.5538660691847	10.1054274016673	10.1083181912807	8.40161137281976	8.21553222116617
125488	7.02537048118378	7.00709141711645	5.56283175133544	5.23476085865371	7.37800977319321	7.55304582743343
125704	5.73275856078199	5.51241310829452	5.98172601784332	5.94428894572347	6.0188186764374	6.08600370247583
125875	6.04073285688498	6.09764783116065	5.83633697323129	6.0868249635971	6.63980062828622	6.86638447021746
125893	7.84038955728166	7.52513997416868	8.20685741886097	7.88860552410346	7.73457401275455	7.06716499302334
1258	5.59564870481037	5.37301952887435	5.93878930345024	5.88293236303564	5.75880010056921	6.1373384012884
125950	8.39829904185953	8.34890652360938	8.85739488882781	8.70255794747473	8.29542731623963	8.32847281296825
125965	6.92779572304562	6.60520365245777	6.63419745301151	7.14744255765775	6.71527468737621	6.67389098357467
125972	4.15207637126305	3.82533997651721	4.11076163808841	4.04667141854274	4.15596880821206	4.9624076941925
125981	6.02680990775095	5.67949055313094	5.72133114770055	5.68588158873106	5.79505412428153	6.17446155146582
125988	10.0868681192976	9.85589381636673	8.93510141533163	9.10769187888313	10.4094559766101	10.211402809598
1259	5.07249563634822	5.46485904955522	7.30045727434262	7.22990760255001	6.43498053492316	6.33219834865104
125	7.2440536538528	6.70415156592947	5.58254075186783	5.10673433179863	13.3038468020234	13.5858596212537
126003	9.96375548025994	9.76486072723391	9.11000141650216	9.0506963181105	9.59007440330983	9.82928586339948
126006	6.15477023398688	5.94062319308228	6.42574953385246	6.49886635230605	6.15026632758104	6.3522316171003
126014	6.67588750825513	6.66555704462479	5.53950928632368	5.41090359484113	6.12986604572303	6.12986604572303
126068	3.88481419326363	3.64297177079953	3.55079474007956	3.67276369539625	3.78926084768792	3.66397639270269
126069	5.90937067197144	5.57668308543394	5.56652248871	5.58947047196599	5.42400009175482	5.69826750266271
126070	4.01813650289166	4.30513216606411	4.88853246771261	4.72405260158574	3.88285160578434	3.41774606705614
126074	6.68274934645035	6.62341611047909	6.70995184468856	6.96418242592069	6.14673017434889	6.49034633280643
126075	8.35241585651873	8.11787751190982	7.71242770766194	7.77970250025916	8.07006953682822	8.33947272807171
126119	9.30239485555975	9.08288629825753	8.24881250770814	8.08321814542465	8.95352725220944	9.09341299183467
126123	4.94786033344821	4.82891073785978	5.15542069634955	5.16182671212137	5.21663644522396	5.42510337873637
126129	6.86264581971522	7.58360890608821	6.22253631081338	6.50444301576004	6.28183661984254	6.30627757941617
126133	8.76223302107948	8.8210030500528	9.33343680173477	9.28909696999564	9.03644340047275	9.16483447648895
126147	5.41093919020259	5.214868550443	5.42036672529584	5.44369237845079	5.08720469282334	5.05834938200205
1261	4.1491842037639	3.78393361818257	3.96777425910471	3.98530038173904	3.97858795616884	4.14375014301078
126204	6.08243734509052	5.79760139127364	6.14535819494728	6.00046063699221	5.67235541292896	6.13203170692671
126205	5.64468827576311	5.23544340938558	5.01297298038038	5.15517652287818	5.00525038414612	5.11796034870818
126206	4.89148518741501	5.02357752262571	4.91637217954512	4.99238011422181	5.05486356294908	5.13444062555384
126208	7.60359414674095	7.6131812213043	7.76255308039871	7.73107447460412	8.00380715336756	8.2108009638607
126231	7.34303336624508	7.30927658110283	6.9330261799414	6.78559999119154	7.91700679784907	7.83792880332362
126248	4.357700103216	4.39231476629238	4.4958408731183	4.54967090827516	4.53059641190523	4.28771899959426
126259	7.98363983845045	8.08588596918629	7.65139097680994	7.76866590202483	7.30804150761301	7.77296056198743
