GSM880866_1UNT_PP0903_HG.U133_Plus_2_.CEL	GSM880867_1APL_PP0909_HG.U133_Plus_2_.CEL	GSM880868_2UNT_PP0907_HG.U133_Plus_2_.CEL	GSM880869_2APL_PP0912_HG.U133_Plus_2_.CEL	GSM880870_3UNT_PP0901_HG.U133_Plus_2_.CEL	GSM880871_3APL_PP0905_HG.U133_Plus_2_.CEL
129881	3.93004281254403	3.6952071324812	3.29004831567285	4.2468051079961	4.46997844141414	3.58362080218982
1298	5.06188701480757	5.54644351646932	4.99170807304458	4.66406122417641	5.05039313536123	4.94975295734416
1299	7.66174527858834	8.31924452867715	7.31285608478565	7.58236200296848	7.82313538117459	7.7984525557108
12	6.32660632386765	6.27240475966712	6.28050489559618	6.50517647176855	6.94718167343736	6.41689615212994
130013	3.01381453590854	3.35450873478537	3.12872184912522	3.18125437905122	3.13261940093657	2.9359079733103
130026	6.61769243544361	5.71549688411856	5.85370082050559	7.14904288664801	7.16046701770244	6.57014097320902
130074	7.78999321103048	8.15975160309437	8.28580633692659	7.84365506829962	7.76201309124945	8.12534291551585
1300	3.80280224482342	3.87151930751001	3.78092954012605	3.79997089852298	3.97129399236178	3.86494513925252
130106	3.26840328470258	3.58305013979623	3.50762977995509	3.27672312836859	4.33759675868958	3.73537043139345
130120	3.3193349701991	3.56066083796673	3.31795876891504	3.72445891746529	3.65592937723698	3.41436170984811
130132	3.51483457427558	3.60934268057569	3.44050720799287	3.51647828052858	3.52828974200657	3.52292984801553
130162	4.19469635745591	4.29521211708533	5.19710965828516	4.58659561318165	4.24699729702234	4.52339229722609
1301	6.83709853029688	8.30824013359614	7.27800521214534	7.12294472643761	7.08229231069798	8.07531605147111
130271	4.6579550094118	4.90937178634174	4.3653146567935	4.53643966515658	4.63106381855225	4.58713248161494
1302	5.40182298523794	5.56075031856876	5.61071798910424	5.54580025056108	5.77026738439273	5.4401273476141
130340	7.07453955191762	7.48049517306307	7.79297233921436	7.14571375033479	6.51321824109883	7.22613309534292
130355	6.45177064544411	5.93690692041027	5.97322130923923	6.40669750990646	6.85202759320496	6.25411353934102
130367	3.74798680179745	3.6515595786016	3.80439244121054	3.96768720799772	3.93853340781257	3.97581853685436
130399	4.42087906237172	4.32058520769362	4.21333074653761	4.72370488226794	4.86215148861893	4.31472203891693
1303	3.81827853560604	4.0363864238412	3.95311807886671	4.06065113462433	4.66239820277888	4.53222657500378
130497	5.05125672271648	4.55868807115829	4.98221768623282	4.97169048594491	4.89198227583248	4.95104725256944
130502	6.00229057482897	5.95885485297476	6.20699233614905	6.12681578821199	6.36485023764957	6.25225444953121
130507	8.18042095017657	8.02079561516725	8.01647114017445	8.07827021451425	8.2011140797218	8.47495274652346
130535	6.30143920041047	6.50431015608906	6.91034059414221	5.83580403731715	6.37291259224846	6.71549103898063
130540	3.4581742119556	3.17929843941373	3.31054347640694	3.55998751138945	3.90079977276167	3.18904864231191
130557	5.50498177659558	5.74955455737278	5.78434042471975	5.00159718229351	4.59653135001713	5.29902102774541
130560	4.66198847095954	4.73859108031002	4.67749875584046	4.76846597258918	4.67844122584127	4.72217049553322
130574	4.09803831831565	3.9191575880772	4.01448952378978	4.02660767240203	3.97204435645412	4.03041758797134
130576	4.4596955287671	4.25153415513453	3.70005187064802	4.64816638991685	4.29258335222504	4.13245251837076
130589	7.2354294204713	7.13669817773465	7.07063753467115	7.67925539075491	7.18016961999565	7.09197364213611
1305	5.6639447979192	5.79169073200346	5.50830509139069	5.38948591977228	5.84223120667278	5.36662718201293
130612	5.5800742063811	5.50943509323702	5.40917513978108	5.42140158642681	5.57090526485138	5.52860051728327
130617	7.1470331205629	7.24939059814514	7.30062003623653	7.19216592766113	7.09388055277241	6.97305666572372
1306	11.6736564335059	12.4999673253467	11.7452963062784	10.9583020173479	11.0775523657932	11.5722218034164
130733	5.30501097945977	5.73005411050728	5.45011579287843	5.07051526028755	4.71174471129508	5.25471288534801
130749	3.48210482135883	3.45103083520233	3.41878637232819	3.44048992240279	3.61432560198951	3.32035219579716
130752	3.66258719406073	3.56647039710104	3.56252644897647	3.6796184683409	4.01257405174181	3.79107769032327
1307	7.8844516390278	8.75398554031692	8.2310290670499	7.5483730583056	7.90490848236978	7.82374971873391
130813	3.44177081658597	3.40030460609808	3.38827415840684	3.51013531156902	3.22977125009415	3.23727492873997
130814	7.42807680466238	6.90309489101145	6.64789978196004	8.00765789398169	7.92173754036865	7.18900921821477
130827	3.67741100637162	3.73005705662462	3.81707532530503	4.12904584102521	3.78299938086964	3.84694442658681
130872	6.27189970316286	6.40351030234819	6.16318842007969	6.04106572735078	6.08990646851126	6.59159195014422
130888	5.1668184033816	5.26863577890215	5.51501748975708	5.58411070245625	5.70118758485144	5.42420322995616
1308	5.58096264103301	5.09306872096939	6.35491497958787	5.53133739559996	5.83998018334615	4.52552786407961
130916	6.09810840226292	6.08233654186643	6.2328822763788	6.10922719274676	6.08889941439871	6.17062703023026
130940	2.98417829812972	3.02389332288077	3.01560483024972	3.32705827267054	3.06997348691765	3.02137734523303
130951	3.14928407837219	3.00649884454739	3.15364768219334	3.17654009093434	3.32230383506255	2.92682208239951
130	3.51850630160158	3.60272554344836	3.37903644095288	3.5494121558722	3.60304602363805	3.69191392502485
131034	2.98319380253563	3.0549656958101	3.16507716190696	3.03319183996076	3.08550912076725	3.00939715413363
131076	5.94862401493792	5.74159399683033	6.05580570231702	6.23105965491583	6.03113854886842	6.23816856697601
131096	2.81531893196567	2.46855541810309	2.82628728006252	2.7638995641303	2.88465804626043	2.71574837256283
1310	3.38986540648509	3.32719135221326	3.38912600525231	3.4512590187805	3.37538654150734	3.26203876153964
131118	6.96756320089391	6.87021131403695	7.07459659897606	7.13262801394479	7.15411710232328	7.14319778109665
131177	5.7666766979171	5.8001663849365	5.54999181161783	6.04537034919598	5.89235068579559	5.77699509725741
1311	3.84336517730132	4.12679357635288	4.4388465278923	4.92902411475492	4.43716797741073	4.20953021777032
1312	8.67565273481733	8.42292561281993	8.78400121652108	8.51819465001975	8.56519665530355	8.80745339228461
131368	2.97185723474419	2.84181136381987	2.98126355642716	3.12974229595584	3.11243377815764	3.04989186212814
131375	4.93205796823686	5.05626437937485	4.41003162802066	4.88985785215429	5.28537156117193	4.93205796823686
131377	3.39668742953494	3.66619089501197	3.89992292501401	3.8868230540453	3.84826835199348	3.50391500902235
131405	7.30214478717439	6.96287711626448	7.92877380972978	7.63858396669605	7.47447528368307	7.74140085325925
131408	6.12429962293132	6.21900949055655	6.30409744721781	5.87444132774294	6.22781693956473	6.66581700916441
131450	3.71290309097552	3.99100718337875	5.32683093709294	3.60909551081363	3.61389750057652	4.12621077640063
131474	7.25950489204766	7.16760919737654	7.22662876578984	7.09872781559815	7.38763997168089	7.47053519358951
1314	9.03873463941912	8.93803434419168	8.95162957404666	8.84964807448867	8.84547628429286	9.09941834905636
131540	4.74327421227739	4.75213554337534	4.4993691132035	4.67061951755572	4.89175081191302	4.61991260112868
131544	7.29915084010671	6.74520204738872	6.73055314060401	7.53716044793268	7.96903765872803	7.08628458900292
131566	5.04748849830821	5.44393891388438	5.69190346874297	5.17329203238573	4.92509616918377	5.16131277638795
131578	5.62286413654561	5.9071832310757	5.20507095791948	5.41956983674534	5.93337680281711	5.2996948467405
131583	9.68194763715626	9.80916523527085	9.38322140452907	8.83844812919873	9.26785412778104	8.44294754121352
1315	11.329702468069	11.2754513825522	11.140082854207	11.3308439448084	11.4603338278488	11.4450848743033
131601	7.10733823741468	7.00927851442421	7.42357062432474	7.05589901315433	6.7753418940659	7.12754192054789
131616	6.59155259085789	6.76119836530734	6.54670250140963	6.77535708470437	6.38368890714949	6.79733697106991
131669	3.5565195190523	3.53043316662604	3.67585503454731	3.57109494040693	3.70604555013959	3.52524417805381
1316	11.1712535652488	10.6751371901404	10.7023456391302	11.2195491897154	11.2279516338269	10.384403048728
1317	8.86553823447207	8.68353584874894	8.6369587651906	8.8152774505058	8.81853521944331	8.7260570964096
131831	3.47694473839801	3.73468351673889	3.3699662808017	3.69639991152281	3.44025936293855	3.50303784716375
131870	4.48231238157792	4.37118452142966	4.41951430466319	4.50265277890221	4.27531481810405	4.44359284719213
131873	5.93533286164104	5.64834033227241	5.72110948802958	5.3907767544742	5.67155122611314	5.91746620296993
1318	8.13625386589069	8.26705300211733	8.34153269712619	7.5548363186712	7.91170568934185	7.9206197718437
131920	4.3121183157809	4.16047641798083	4.34004422037088	4.30047106238672	4.33005905459179	4.1450278308918
131965	4.27935808753804	3.88400579322399	3.97809703506183	4.18620134414669	4.25607282369189	3.92200466533663
131	3.13964130798289	3.27320264074196	3.35782224871356	3.23273483629031	3.24269763318523	3.24880861955202
132001	5.05106914949579	5.03392757345386	4.8285251999512	5.06016406915274	5.20280260910192	5.01632556987764
132014	4.35968977606077	4.30481534216636	4.32865810497421	4.59586673019346	4.44587641989637	4.6839243198117
132112	3.03565888180523	3.08712541927485	2.99873138100106	3.12176732267525	3.11858004188496	3.15198805040018
132141	4.62581231317681	4.82849918663173	4.08055043744303	4.77925421591749	5.11750712742125	4.65129932078477
132158	5.78799462631292	5.78850678866125	5.41160045410323	5.70366915806582	5.77976329769539	5.65934250431357
132160	5.64433192495515	5.90882292435996	5.67082081398814	5.82975603997296	5.38238696839219	5.57746750023033
132200	4.82067855061806	4.92572290321201	4.56410747368887	5.18552426749168	5.33470417429764	4.98076052136647
132203	3.01334534940342	3.13789679042663	2.85854860533918	2.84397565164906	3.08647105576259	3.01334534940342
132204	2.98170641820213	3.08685466875548	3.06909014740939	3.08054695727538	3.16804202070672	2.74897307544721
132228	5.01713611863019	4.90892617958521	5.25336422514119	5.54413794965025	5.59616169668564	5.22584836744817
132241	5.53319851137126	5.47423657965004	4.89745278283476	5.1516923311625	5.52324699847587	5.31235769378664
132243	5.2025274016475	5.26168744769992	5.08937836695183	5.51793502528635	5.62281275063848	5.35131570741244
132299	6.23687430282456	6.63900282576495	7.02692240164572	6.21899945873544	6.25715468527557	6.25400762084074
132320	3.58898043209391	3.43766063599717	3.36401370966478	3.58316983059113	3.702804660202	3.63429553684002
132321	6.58312637371622	5.98725122112116	5.69148957847322	6.37144081929916	6.56537063095067	6.40961277727678
132332	6.97765398585809	6.71407457910457	7.62544830147127	6.30126019544409	6.70488431532654	7.8822917513274
132430	7.83986072110862	7.92689888444011	7.86410911472336	7.24283458414088	7.24703314903624	7.76723643757099
132556	4.55709025671502	4.64635707191302	4.29888112272487	4.94255478478947	5.00873811500156	4.79515439771665
132612	3.08220011577866	3.33624834293918	3.2526707449142	3.6413230955915	3.50275272060001	3.42170083570737
132625	6.80985346480425	6.23672370940351	5.66667945754497	6.92873490389999	6.13386122877327	7.201630664953
132660	3.84513253118117	3.95845307346264	3.57586913159085	3.99304706275867	3.84128865084414	3.99304706275867
132671	4.23250344497704	4.14588039407986	4.23560942498725	4.09501395026583	3.92960817164635	4.31102183088582
1326	7.56292743917749	7.38174381829473	7.63590625788837	7.16107829524889	7.62380009182083	7.22884384287885
132720	7.22496953957777	6.94368704215488	7.58152614084466	6.51841970263712	6.68860132444445	6.56267787546738
132724	2.71586792281389	3.04266075316913	2.90928530158767	2.82448761077966	2.94085794914596	2.8516943906458
132789	4.42996378280425	4.46434910005844	4.27153527085184	3.99141328008101	4.2384340794913	4.43087171814678
1327	10.9249968828194	10.9768779103214	11.0216334907986	11.0959473395578	10.8391785681572	11.1939719643617
132851	4.50477207927694	4.84494535186519	4.4437907699647	4.78249317121264	5.00308033351457	5.04029007360249
132864	5.41589091948293	5.64656524228184	5.65061608310802	4.84074066906561	5.66833934174566	5.31459045347052
132884	5.69148957847322	5.5532696167605	5.44336450328088	4.25885515847649	5.22389584508575	5.11163327451126
132946	4.92151735971748	4.85123959488948	4.53933444840742	4.72980322059679	5.07492217539969	4.85847182685583
132949	7.22731010543381	6.94563934168142	6.95234702608418	7.37682606918454	7.33602630720216	7.0575679036556
132954	2.67136607690374	2.84541900458888	2.56791207272649	2.88094726794105	2.61454312730546	2.63243968318466
132989	3.28932728148698	3.29273220693534	3.28433815334611	3.54012892379904	3.09203514530431	3.14978856121307
1329	10.7421855612417	10.5360421060184	10.5720021694723	10.9838260564734	10.7277466376632	10.8703365029044
132	9.91230963773787	10.0223676881502	10.238404841081	10.1980869839593	10.0169479387353	10.1650405845635
133015	4.50876868954062	4.48113870405039	4.23381167233851	4.33988829224812	4.35646571227889	4.62775585807194
133022	3.518840803235	3.49287320327587	3.36704799308734	3.37007146907555	3.28153702735029	3.40317214029045
133121	2.93929526887184	2.88094726794105	2.79781433497017	2.65905793409224	2.90266509993718	2.90183590678874
133308	4.46044765424162	4.84527357465938	4.64869669789988	4.28299586271869	4.51736276955603	4.67177289803146
133383	5.472243512123	5.67298602358572	5.21082247563862	5.54136427326349	5.44808015441443	5.40303398668852
133396	2.98002455965641	3.06285412549246	3.04614710030001	3.14439203647511	2.94653906321651	2.90367612047322
133418	3.62039681143476	3.45502493771572	3.68883233012992	4.23553389483123	3.55538920438785	4.46793296201381
133482	3.39923339624907	3.26944709832183	3.05395875441598	3.62043667066117	3.45768978455443	3.49178510163162
133491	3.18505116977672	2.89774170109334	2.94872917801852	2.88417674193951	2.88137849176681	2.90359258122736
133522	3.93756672358352	4.04883960481929	4.12007193301192	4.08711468471269	3.97967272635129	3.9066595762768
133558	3.48113612515377	3.50829596979436	3.53381328284981	3.64270066982259	3.62889717979168	3.45822069686057
133584	9.30216621727125	8.90812392249193	8.87286642504897	8.73205468630114	8.42688315611982	8.44699338423931
133619	9.36721770311723	9.28079179999849	8.94443655130404	9.64824402525606	9.57312289840127	9.50480565143708
133686	6.83005637452879	7.15528399665428	7.06224082310164	7.4557727004173	6.85861489858875	7.35332803556516
133688	3.23194848288927	3.19709071548233	3.19454717664422	3.25768955481402	3.31320696070073	3.21089505079329
133690	3.22311187006367	3.06274244413947	3.23694109216093	3.61577545814689	3.00186351055591	3.3244721572881
133746	6.70349879358655	6.07361844013588	6.57532211101033	6.18471154951851	6.46356474699915	6.15435045498328
133874	3.48757172822239	3.4823368445224	3.46525248163147	3.6635223086871	3.62654114512614	3.62459042419068
1338	5.04853175093657	4.85997294503907	4.40736020966843	4.84206022014229	5.05039313536123	4.71730222212422
133923	3.66698160969095	3.70514841056807	3.25359289034825	3.5766129166618	4.08644837110823	3.95796708168905
133957	8.55165659803092	8.65936015828093	8.71598872624805	8.76008234560451	8.74535239622539	8.5318392185772
1339	4.09633683118082	3.89090545408462	3.99499843199773	4.06707159204115	4.70319545628374	4.00943547299969
133	13.417454702063	12.7688129670112	13.361019637368	13.5664522926863	13.4297004223104	12.4984899438781
1340	11.873190577947	11.6591976859522	11.7779007470177	11.9685541616053	11.8711059160719	12.0139034486159
134111	3.42286578892599	3.29222671025658	3.37559744167086	3.39089809585439	3.50146837463164	3.28800654317373
134121	3.36604166151658	3.34147842987971	3.27718562943768	3.36988174540133	3.32380158136445	3.22347887268045
134145	6.11268335737752	6.31070434079604	6.91146744661261	6.2593714717668	6.3010499673196	6.82087803659688
134147	4.59049410385143	4.63599887346785	4.26580005477227	4.67461261560123	4.81746448960667	4.77756784105261
134187	3.65560222346609	3.77741587647834	3.69673130177733	3.7515297232744	3.68890295584918	3.98361402728712
134218	6.44269738748955	6.81353582272667	7.0091658032933	6.52598338728656	6.34792556066209	7.15325866787775
134265	7.65904303227165	7.15332794306289	7.26598620801695	7.75884073220552	7.87343588567223	6.90202645214094
134266	7.67799478688089	7.30974214368939	7.449205297502	8.09445193572381	8.16735571841235	7.84120793514495
134285	3.50511779922629	3.70955317138288	3.51856664916318	3.792110629503	3.37679957150387	3.3752802183754
134288	4.49186147848836	4.47251776641048	4.25477482046717	4.69579508817797	4.64224330317428	4.3755587763256
134353	5.96724229790378	5.81080018924554	5.39931640689885	5.61424498223531	5.80578167316351	5.48114059868409
134359	6.12817415402417	5.9683968761077	6.0863512362217	6.36118913369267	6.42268164473855	6.37929303786936
134429	8.60969926171595	8.23538981287294	8.23538981287294	8.09323004041476	8.68112930074131	8.84141149994856
134430	5.97577558040472	6.41423439858084	6.2273195097588	6.04778495921262	6.10885057079992	6.35648796891863
134466	4.80504210983036	4.60771995153628	4.52861776808572	4.47273081876006	4.97223255080038	5.18947931059411
134492	8.83831502925908	8.4359656158045	8.72503976594822	8.57989752407343	8.66638008635245	9.19442486922784
134510	8.16939353933832	8.63942694732617	8.29648239621272	8.22845570328628	8.21413519277497	8.69994916766682
134526	3.05112939736772	2.91495340638404	2.95451084324518	2.89437567225888	3.10398073530352	3.00702734486787
134548	2.98229497289931	3.02234509900685	3.05197739491051	3.16224824374525	2.90903961406976	2.92246905762955
134549	5.92117974145064	5.79178590918866	5.69585049618229	5.87767763587532	5.64248697949193	5.70174551551452
134553	5.81055349277359	5.9695992398547	5.54117891701252	5.81001857159303	5.62833651076097	6.08869335950361
1345	12.4176951678395	12.3602380340185	12.2706428674286	12.6152307572903	12.3964479765778	12.7477651016188
134637	3.8203739823838	4.00722780950765	3.66310783738963	4.00390091587301	3.77208733673747	4.08562612385952
1346	7.15679842303295	7.30704574025825	7.81686788015308	7.69550342370616	7.1871169103865	7.44561925782284
134701	4.15787401610496	4.07519838298122	4.42976464016729	3.83606759108831	4.1391281075546	4.17557996214716
134728	3.4316010485163	3.23670436930871	3.25810662167443	3.49011050033529	3.43721496901463	3.90959730781901
1347	11.6550622283592	11.7569858663064	11.5532121105445	11.8370258683167	11.7750440049718	11.8172998569846
134829	3.09744402588971	3.13300045128497	2.99264997502798	3.25642864333218	3.1075098403472	3.15793892938526
134860	3.25962885851635	3.34892350967797	3.63317564033934	3.36142934931315	3.4510296251029	3.45075321947228
134864	2.69480146368695	2.66376104214038	2.67219719421587	2.81640925134303	3.0060928914774	2.48678853479266
1348	7.86324009848263	7.86478921927794	7.87746345166567	8.2414613012829	7.9999908614302	8.08348605697748
134957	4.87451529457707	5.03908561671939	5.19850670805559	4.72122517165372	4.73232279555733	4.94466759311793
1349	11.3022004690884	11.285779883366	11.0129976187589	11.2661373634123	11.2145213653294	11.4463518530977
134	4.99900546724979	5.05090814915406	4.83832991604297	5.0499043791096	4.94188899291001	5.04241895989999
1350	9.42641340560749	9.3052788884208	9.20029088301702	9.66067455503032	9.44731751855433	9.46084811207843
135112	9.26276619298251	10.4853124303741	10.0346203881227	9.11941463269084	9.42431134492565	9.58183477242106
135114	5.51499645300566	5.57549224554236	5.33479374773396	4.96555118367367	5.03179403545509	5.35127055957527
135138	3.23650400330018	2.92646914487794	3.0869162396247	3.27911848813763	3.335984960391	3.29470661900214
135154	5.2544805033116	4.92587438009902	5.04790609216285	5.78685209699949	4.71954420470492	5.23936556952642
1351	11.1161556327052	10.9539185002617	10.6804852553598	11.2372414951837	10.9081245965347	11.0964816957514
135228	6.50956870008475	6.75310661897148	6.31160843058132	5.40911405980428	6.21352613447022	5.91607908112225
135250	3.79175423806622	3.73022136219818	3.77433102145358	3.57054702126207	4.04355503196502	3.90940859593211
135293	6.79979257109205	7.58307492615997	7.2127667897726	6.52261418034147	6.94884230688646	7.0026902623861
135295	4.67594412294438	4.97264876009662	4.65153292558629	4.66592055414838	5.14466791859022	4.8503774941443
1352	7.33676741665027	7.14981276963494	7.2005283128124	7.41970467226024	7.34275880753863	7.24086001589055
135398	3.92735280499562	3.99638739233642	3.57422451236854	4.33043169486996	4.05102915723943	3.87335493355271
1353	4.21597761390743	4.13766318182596	4.11099879504231	4.22047277536906	4.24828965479711	4.48084020135383
135458	3.67326972008943	3.85195342759707	3.58106969402511	3.86331622202453	3.85801800240915	3.60025385755683
1355	6.94987140715052	6.58610052330384	6.99986406443437	6.91774786179586	6.93741231479176	6.95819918192277
135644	3.56530289583039	3.52638092329153	3.35341445232942	3.50518655839226	3.61548531778298	3.28914525115286
135656	3.52719954296409	3.41300876063883	3.367470418987	3.48027021888663	3.38403073236915	3.41374339060924
1356	3.44276592031513	3.61252276453375	3.54504267097686	3.39307354534683	3.72522811975508	3.61342115520835
1357	3.8423195834366	3.87243167365231	4.03014244906497	4.49097046795248	3.75788375989847	3.99865047612736
135886	3.07712771619215	3.41598938202173	3.33952177459957	3.64414494665523	3.27009489747914	3.42813878035223
135892	4.13007756772513	4.02428803222645	4.01413893823249	4.17123747673104	4.61892121467773	4.16460771256696
1358	5.06901062766237	5.13764032903378	4.79067244996414	4.90544058549157	5.19890560335513	5.17355690244773
135927	3.56361467597341	3.63407211393264	3.57586913159085	3.78830543352582	3.53026945160845	3.69891019903125
135932	5.85824583920847	5.32051642112125	5.63142211813065	5.36967736024888	5.37283813917114	5.538406609679
135935	4.35741025041842	4.43430561181779	4.38210220868538	4.21050861296279	4.61899271588664	4.36280600410325
135946	3.12866187289684	3.15576655173521	3.14407504947335	3.2581063655196	3.46393911051641	3.24149243980193
135948	2.91999444955869	2.83415201255289	3.01370993099733	3.09053186540289	3.05584928499348	2.99848676965108
1359	3.16502848565959	3.0482866237273	3.28094985556469	3.38136495960558	3.40135673810738	3.32818401758012
136051	4.11918139205475	4.29477640815428	4.38354784004895	4.73237189310588	4.31474109685002	4.96497736049523
1360	3.28149948686355	3.63951540225446	3.28087813866156	3.74554702453305	3.9805236238677	4.05459894052188
1361	3.21788418315492	3.65073922582322	3.24678771819119	3.20807195507942	3.17483810084552	3.75283724028077
136227	5.17697930959098	5.06068048232004	4.70992102519394	5.18511418116054	5.31160914160403	5.20161431214694
136242	4.64365393630831	4.33726293558907	4.7222774871401	4.51862380832956	5.04095311517949	4.62486892709376
136259	4.11051055607615	4.00471391586351	4.08480463067985	4.14836123863342	4.30222549919773	4.00905078373237
136263	3.02234509900685	2.95647840467772	3.06868819941216	3.41909080016362	3.05466197507035	2.65694423620956
136288	3.22416819756516	3.35818235159284	3.03389834899616	3.2030469687272	2.79950770341649	2.87592703884582
1362	7.96083430851963	8.13440634709346	8.06424794772432	7.82423593054229	7.68044980971924	8.2452717226052
136306	3.04249459087377	3.49532487302201	3.56947572001717	3.62569404653367	3.41173075834497	3.10404735828754
136332	3.58836780551816	3.29777377431067	3.12113571467002	3.28712830867045	3.30553753823889	3.14776437702488
136371	4.6145847433734	4.39782537118672	4.34900215022633	4.32720177435418	4.61502238292768	4.406434613531
1363	3.05598101371814	3.77920375933696	3.70445910360253	3.19604252838972	3.35380226902336	3.3318204563977
1364	7.92024728571299	8.11083552922606	9.02868392278894	8.57153063426202	7.91026677729231	8.51748647685823
136541	4.15622946783004	4.69303997669589	3.8749348790614	4.45394530216246	4.58876500525437	4.62786377290296
1365	6.14077287607661	5.84829160883689	6.37708143003371	6.31158001293132	5.87635135487477	6.74375855217771
136647	8.82357392521457	8.41639316346236	8.76083641413199	8.86046981131845	8.91503854906129	8.82385833013748
1366	8.76979672621702	8.49232423758351	9.21562703106669	8.91582363722002	7.98648458708365	8.86438178751203
136853	5.93879223623103	5.99223117756255	5.85902372111237	5.95242119593316	5.77699033241605	6.07656578045646
136895	5.51749150045187	5.34149683597547	5.39399612345365	4.82911047225848	5.60882927471316	5.10758436575475
1368	7.01563838896859	6.65677556241551	7.41882990321505	6.93473703160742	6.58392034310584	7.05027966986107
136991	2.80014090849027	2.61564313688841	2.96375620527695	2.83428074700442	2.63993368249164	2.60955030685439
1369	4.00093268158138	4.07228167545082	3.87887640106934	3.91798284026564	3.99187401986002	3.77776033745259
136	8.29096045034166	8.77375430058886	8.40393787335965	7.36736521434857	7.783733755369	7.70230662181498
137075	4.52917390221348	4.33380276607297	4.38880037986776	4.28646336524448	4.08603435518145	3.93492505734472
1370	3.07673022647712	3.05153628158789	2.89096465325205	2.94485861774856	2.99093878178544	2.95071981872752
137196	2.75865439170986	2.87292292435315	2.82849567468158	3.13752735874676	3.02234509900685	2.69148324419731
1371	9.55118330759503	8.57950358748794	8.74691662442824	9.70210274035307	10.3627384292575	9.02959774367408
137209	4.28093381758527	4.20166775496858	4.18739978443497	4.18942510001296	4.30889956528417	4.32796353276371
137362	3.18249408834177	3.23731614376774	3.26136780890059	3.37430952203344	3.44101524321927	3.24447951653878
137392	7.55909480705949	8.30257288791599	7.46069527913748	7.4246343673397	7.5724968583318	8.06067015770943
1373	4.60292047244031	4.14293658926917	3.68081185405634	4.22992573027832	4.11226264421167	4.39414667167737
137492	7.97047295905149	7.86461979581839	7.91695821663824	8.05959137803442	7.87788315118551	8.00583493212824
1374	6.32366082585914	6.29755224859427	6.78268780255165	6.27678323728266	6.61428978962377	7.10077562664312
137682	6.32044188910245	6.39453737653044	6.48937601047848	6.74243798940133	6.46173812994129	6.57466665197436
137695	5.97552896078518	5.89701877603471	5.95687258962996	6.15421837572887	6.07859389702603	6.52017529312852
1376	7.3307031408801	7.04149608527735	7.32761114474637	7.00361564071652	6.931270519551	7.55472950882002
137735	2.95738204195515	2.97043264319065	3.0126796324255	3.05581363868839	3.11384245033054	3.06007754595531
137835	3.94103850595812	3.80282274475896	3.64556992269577	3.56229750844582	3.24259130031195	3.50385569734082
137868	2.98549726169813	2.79913652778951	3.14138163617542	2.98389026653242	3.33294400140639	3.10569445079537
137872	6.83692515018436	6.66596519536578	6.58107036748556	7.05283561520263	6.66996108854957	6.69981458457373
137886	6.33066427251339	6.2553264728896	6.37173873685135	6.59369425878701	6.68632626929115	6.64089607881213
1378	3.14514836993351	3.22471366555324	3.0937351041221	3.33467809425517	3.39469397820494	3.29584246314416
137902	2.99410227345721	3.02906781145674	3.04017140994019	3.01585242736139	3.06134798110638	3.05127500842364
137964	6.44027529598617	6.39639036189174	6.43967426482444	6.05112649208745	6.27516465957974	6.53150246704574
137970	3.04311091675567	3.23376957078559	3.07463303571918	2.93175678714219	3.09991684994038	3.13491264195821
137994	4.70881320177745	4.58632623698762	4.55218158901376	4.94513034621477	4.91142676133149	4.27342142509067
1379	5.57604097619292	5.11093197187895	4.77674002658543	4.22401931896167	7.84982066161731	6.23816856697601
138009	2.9544218977548	2.87378522018318	3.04698874813102	3.0524038388966	2.99864117035855	2.89660380084258
138046	3.37138932868687	3.2865689829112	3.35257448418683	3.19925926765793	3.43095878830229	3.51273941132356
138050	6.49468892911982	6.46259271842486	6.8515726845914	6.91783849226526	6.46691512968489	6.77222493475974
138065	4.4367063353085	4.34434289003007	4.56411974021936	4.43775384117959	4.99602483739668	4.06178452899886
1380	3.22042833136077	3.18723053025561	3.31550145622314	3.18761539770856	3.63928191274907	3.3692922827659
138151	5.84770350452023	5.88052714736169	5.73471908604666	5.53254071098665	5.78045208049632	5.56278973119122
138162	4.36992154731308	4.03962570550988	4.23013033657631	4.498945253016	4.36294900280063	4.49149458120694
138199	3.69223769068139	3.62526272870833	3.60787376611241	3.85317416682466	3.6729814060055	3.70568152486538
1381	5.75955985991606	6.03281220256291	5.90975993168097	6.37055505937736	5.56599775637822	5.90786905020738
138240	2.65128612529785	2.65190416377444	2.60634918874012	2.82752648345342	2.85406579223583	2.89457859162153
138241	7.21792287486688	7.22456121719959	7.33182581424609	7.63285729316789	7.50268257108604	7.56917598705823
138255	3.10819416851164	2.91949750417506	3.22084940206398	3.18215999383987	3.33439480927616	3.11741114099208
1382	9.45700219541958	9.7831859216021	9.24687057043772	8.7449207875698	9.19545283011396	8.79868714740523
138307	3.72750099609567	3.57586913159085	3.54963164851558	3.66339241303706	3.80548871451901	3.70752000335151
138311	5.91506068478503	5.66984607393579	5.80341079771005	5.72967708890654	5.7887818042719	5.89829254210968
138428	5.30430661896213	5.26470840462994	5.56103961982514	5.16793345844236	5.25583032808377	5.35367719382764
138429	4.74668160272196	5.01713611863019	4.32909803796713	5.14777915879844	4.98068395341182	4.9231339350529
138474	4.48978686361945	4.40580139415048	4.22806295751454	4.29180711402702	4.86511638828978	4.57811538966991
1384	7.53906231597372	7.47135639670302	7.26487537325144	7.66980376366812	7.76335317504579	7.77150263497372
