GSM151957.CEL	GSM151959.CEL	GSM151958.CEL	GSM151955.CEL
1723	5.59841396512822	5.73770175536485	5.656120146558	5.5676886046999
1725	8.7340042763453	9.35789491198723	9.33139631539088	8.75408969735052
1727	12.1561555077999	11.2932062821839	11.3191291469871	12.2954441950078
1728	7.60070511146486	6.91195602188524	7.13041016840046	7.41943769231011
1729	8.63032392718384	9.25331319063178	9.13772901646258	8.55338130884483
172	6.44458793834904	7.12502632303381	7.23802978292714	6.40441641845228
1730	7.99796043279232	8.86583961073738	9.03808193112891	7.21669164267436
1731	6.78114451306399	6.05748628485913	6.38046099886559	6.80665499673666
1733	3.70991587461171	3.85094208446895	3.81484175817339	3.67908567248474
1734	7.31483045945645	7.26613459531542	6.99319744178754	7.42847241509834
1735	7.12860927906708	7.80053034087512	7.78114329819121	7.24820046276956
1736	8.99614328225892	9.35686619560658	9.34910234035203	8.96850902957471
1737	7.86455700946761	7.98691725270159	7.95606920517354	7.93918818443422
1738	7.94659854837784	7.77997579093969	7.74414829876261	7.69204492848289
1739	6.70462576166815	7.21616680882896	7.30302837657435	6.60021934260162
173	3.75113269120023	4.08877024082596	4.02214988130637	3.74966809596863
1740	4.6946295609061	5.31928035820619	4.88978734280465	4.47393706146065
1741	6.61794279683259	7.97411302189295	7.94582908011527	6.60367492843046
1742	7.12777457225128	7.29647204236427	7.45980848009729	7.16074792612377
1743	10.7043077765542	10.0741187332093	10.1890860254027	10.1369434632265
1745	4.61717365093196	4.93059018769479	5.01323997853806	4.7434030567146
1746	4.5214262591489	4.99139924373363	4.70755670470213	4.74004462094981
1747	7.04847652952504	9.19944485730823	9.21905211831532	6.22259425941782
1748	7.10597694413954	8.43880280351554	8.47680449690567	6.47959648122528
1749	8.30193238457193	9.54156180630151	9.19545426427291	8.02051550130246
174	5.0234395114779	5.21446195819505	4.93633345627082	4.98940153327841
1750	5.87906755947776	6.46200518747145	6.55580134780587	5.03155819325206
1755	6.86057819266907	6.76121157853563	6.51897203821675	6.90813263096039
1756	5.87168395822689	6.18651711248151	6.32747965990461	5.84900014844414
1757	5.96875978305546	6.00436172193451	6.04721999146142	6.03646377571399
1758	3.669284264499	3.65022567624485	3.8167370308943	3.69325839454297
1759	6.99672728376141	7.12821941078729	7.37001935151629	7.21043401137302
175	8.64051981865792	7.48877142128328	7.27680068267058	8.66168170632622
1760	8.50346088003269	8.40161883130374	8.59022324532459	8.53955764990083
1761	3.80630135899812	3.95373365925116	3.88556114651589	3.74487561272482
1762	8.07658544176169	8.4430322823918	8.5721758818626	8.11919442090107
1763	4.92385280981489	5.06080364884918	5.28265461047133	4.79997898827207
1767	4.18081043087	4.1393957737508	4.17613154747677	4.49605687757625
1768	4.43995065292475	4.55483486299968	4.39206684827313	4.44201320538662
1769	4.54123271597809	4.99435720291707	5.0405969659232	4.77086853241012
176	6.71158645031704	7.00448269693278	6.76532329632315	6.67073022943676
1770	5.76537075359533	6.02163199284296	5.9011233775435	5.84950482201055
1773	6.62057654541865	7.32265248280078	7.27359116895086	6.78316835293578
1774	9.35787056739868	9.11557262063766	9.1537430334254	9.60296765059917
1775	6.51372111851174	6.8778147752181	6.80351250425093	6.41943191385418
1776	8.74836705980857	7.6679147823203	7.52859856342886	7.73045016106231
1777	9.42303578004277	8.58129260391326	8.47904804201861	9.66721833660164
1778	9.26522857911106	9.39119944906142	9.35022372053036	9.28564174382656
177	6.25299084581682	6.73613628097608	6.59930424105637	6.25985375435248
1780	5.60077052655063	5.59190403199504	5.3661267938536	6.21818949332482
1781	6.6185878084035	6.26622644668717	6.36776007757833	6.55162245889949
1783	8.90641525505319	8.96202528297543	9.02617259049683	8.80383813892733
1785	9.40357295031378	9.62019636237495	9.55800385816736	9.31553547340192
1786	9.27799749028529	10.20761380508	10.1996204354074	8.82139742805074
1787	5.00537310150042	5.10205116816421	5.22541398652485	4.93695293917083
1788	7.37334139506823	8.6314238989464	8.90028114647679	7.23986756948429
1789	6.74104232371832	7.77197962287527	7.50114182526524	6.57417019656056
178	8.62824106245149	8.81213340999805	8.90713280198756	8.22810517253517
1791	4.85544658086589	5.21414624946215	5.07298297050868	5.2974350061539
1793	6.6598844252766	7.12909413420277	7.30804383032198	6.69562660085131
1794	5.9040901415507	5.86781660705172	5.81213368264715	6.12973094827385
1795	5.16476565694036	5.04013366351424	5.13124258131125	5.14531613735877
1796	8.12996979280793	7.49041855874808	7.54672558616659	8.21304913389399
1797	8.41178756328462	8.72755462410271	8.77135213790379	8.48626889664084
1798	9.05195481804252	9.07714887443862	9.15008580579334	8.97863988493221
1800	6.96385401430242	7.10008860854486	7.22365944889638	7.04400750495871
1802	7.73442332401774	7.81518459001673	7.81008841199923	7.67664895667768
1803	9.12932465102573	10.0967095653281	10.1338176740573	8.55145409325217
1804	6.53532313927845	5.32919931210927	5.23201456339434	7.25443012515784
1805	9.62820649213602	7.79886758705984	8.0826346616131	9.76460372188708
1806	5.7327733487952	5.64315259508627	5.70731061066019	5.69628599053089
1807	4.16358902620304	4.37072743597372	4.16461786698308	4.2778957789852
1808	11.9940122267321	10.3742324204553	10.3617972011199	12.1894454917396
1809	8.2967313763865	6.08703097003841	6.5328710999057	8.37757813894303
1810	8.53818627672242	8.4588304347391	8.42997469195588	8.53546279427496
1811	3.3673079744523	3.71576788500435	3.51840455060887	3.50551170718105
1812	3.72940457834644	3.66270809052105	3.73286610834678	3.61442498728511
1813	6.20231975786113	6.5891665146025	6.50818984479926	6.52818058279972
1814	4.38851621401796	4.42440782049496	4.47364789734104	4.50059058055755
1815	5.51145471072335	6.36442628029598	6.2631478161577	5.4823763183026
1816	4.58361627721158	4.52235750278324	4.8828887081437	4.83680706449469
1819	8.64778503139811	8.97739622460531	8.86362354140179	8.5668263475549
181	6.57811130535627	6.82106303666204	6.74545497751371	6.77966890278486
1820	9.00462968902573	10.1246284737087	10.0254658760467	8.46030892244935
1821	4.86015899575178	4.67927864579075	4.79138484442875	4.98340415955012
1822	9.46237150639863	10.0089641095967	10.1435227347168	9.40992198814625
1823	3.9230486509265	4.05392092333343	4.16997859967191	4.22629650245621
1824	6.96383919184209	8.24830470491376	8.38185937993814	6.4534339859748
1825	4.79659265223623	6.27345175350329	6.38626920613822	4.23233315953363
1826	4.65199606321884	4.79203486637846	5.00282536739504	4.75477806020445
1827	7.68700475228835	7.70951121817847	8.17964971021396	7.34417860901549
1828	3.33295937277842	3.49799552137637	3.46375207895923	3.35529077798576
1829	7.59629406185792	8.58684809625325	8.68746883292763	6.79069144055484
182	8.13429715555693	8.74432312759175	8.74607892794226	7.94907041870895
1830	4.48240415282179	4.63135339825548	4.55746288744334	4.56580671318302
1831	11.426927546738	9.89662181921356	9.76557307316263	11.4526056281016
1832	10.1558447585438	11.5414667831778	11.3669044525509	9.12445759307718
1833	11.8125199222562	5.35107936969992	5.06320905825057	12.0166137552268
1834	4.65383317775082	5.90851508644471	5.04942830218983	4.42137994643132
1836	8.72254788757833	10.0879923537731	10.1822062566818	7.92118113325493
1837	6.91888641775035	5.3710408056766	5.48239257602476	6.98805148748279
1838	6.97891500404364	7.79346880948475	8.44453472569692	7.1254891064628
1839	6.87623678791438	6.48762719252242	6.64061672045629	6.45674974818228
183	6.25240810067487	5.25102295863299	5.20293991339248	7.15594344135378
1840	7.62409141275069	7.11386219353967	7.25374025108547	7.74338276693291
1841	8.16938168415349	7.82015633573822	7.87296015852928	8.09094776998451
1842	8.21940311372343	4.87776626965653	4.96012400424342	8.27001005452329
1843	11.1447343842446	11.2660395192092	10.8084186846479	11.1112188993791
1844	7.18071939822498	6.74594576578975	6.77144948423037	6.8901567233772
1845	8.78469448606409	9.11242038960497	9.11888450881702	8.81011289690848
1846	7.57250624718914	9.41324655313079	9.74763786280317	6.71071229736687
1847	9.17403899612705	11.5471815295468	11.3854017626504	8.40164796955314
1848	9.52450700163811	10.0122128094697	9.74082393644703	9.39862040511012
1849	7.37823053775509	7.49882899453782	7.55649076665892	7.29457395129841
1850	7.38454200678487	7.85118139866044	7.92938868846873	7.50737383267431
1852	8.32527222012325	10.5977787636606	10.5845043459178	6.64446639942966
1854	7.46790351577816	7.38690048376135	7.44959056435352	7.52699272466313
1855	9.04753742856613	9.536938596714	9.39656199560599	9.1667950417543
1856	8.0050533419572	8.69094877366544	8.69146631831182	7.91983200456893
1857	9.38747059322058	11.109450517762	11.1918496962391	8.84074131030712
1859	5.90417324025179	6.71453749857602	6.57707678863008	5.86474450117051
185	8.160778213312	10.3225602625473	10.2917896791187	6.14743488429624
1861	9.02709483226501	9.0105144419372	9.00695520460523	9.10957300784241
1869	6.62513915347665	6.96009602154704	6.94842974373588	6.67635425825926
186	3.90199903363579	3.94815742972338	3.99873965046743	3.92572400181629
1870	5.55911494930036	6.15915349716747	6.04455185186298	5.55269572428869
1871	7.97051665766917	7.43235129167612	7.267750308156	7.95965956986633
1874	9.49367927863775	10.1132330336111	10.0728754202495	9.56133735510013
1875	5.33874259425514	5.72025945022317	5.83846624758754	5.11933108911245
1877	8.0449988407953	8.59393243315783	8.34971215524327	8.1914066381505
1879	8.53820040591105	7.98886918381736	7.79066363757386	8.57793524375584
187	8.40748609468463	11.0334370069248	11.2570194287033	6.38043361965965
1880	6.89591277764861	6.77239347772736	6.8183603950129	6.68413179802946
1889	9.50488357690054	8.88075748632784	8.7984282598181	9.79165917262315
1890	10.2279540588536	8.24107244073064	8.615677525284	10.2447343146962
1891	11.1169795176776	12.321811014524	12.371373059758	10.9190953722299
1892	10.128809386297	10.0750769563993	9.97541280609617	10.2591961667966
1893	11.974876672609	11.2558457703455	11.9647364709912	12.2537418428692
1894	5.99721536369463	5.94317630270252	5.83828549042628	5.75926119594682
1896	4.58618186918535	4.92383529254347	4.88184284261965	4.77480332041813
189	5.64649711811039	5.70291515930943	5.63557891135265	5.71578977843361
18	7.96223330554259	7.51754546521527	7.63085838557744	7.93270094816984
1901	8.6796623413061	8.2152993147624	8.13876886711717	8.65194035095315
1902	9.96209906187134	8.41333934014602	8.14495645937849	10.0366422591638
1903	9.43830474979213	9.40201087424448	8.99954416990534	9.42560037886116
1906	8.9240694195722	8.81358486661245	8.36484551149509	8.63819212168201
1907	6.73875628270161	6.84438569900837	6.68120491520982	6.94782181915234
1908	5.34924683798035	5.66164798677447	5.6011757395026	5.65129729191498
1909	8.42043184629687	6.54103326962999	6.87848205727966	8.34119184906059
190	4.7658888830313	4.89331268776345	4.93590457201185	4.87753871602503
1910	9.9811799223376	9.31686018188204	9.16599409805982	10.2764211835509
1912	7.26551108172312	6.9041041962605	7.02085589139703	7.39573770098058
191585	9.63361395093039	12.7233750001438	12.6599160608049	6.16331181688488
1915	8.05290339084807	6.87018961387676	7.02338659403882	7.69705531865632
1917	6.36384679531092	6.46338751341882	6.43555946018955	6.58446768677813
191	10.7715428629997	10.6094323412131	10.6849519197463	10.7683109639862
192111	5.50858536483803	5.86372778455222	5.79351534003716	5.66377820951672
192134	6.41543048699534	6.69217629293005	6.48863750116973	6.47056397832338
192286	10.3323130264692	9.91375058182328	9.95954020035586	10.3683078954126
192666	4.8511637940055	4.8173468496159	4.89601077813472	4.52208038779216
192668	7.19260135153991	5.47087194496549	5.36712558562332	7.33676387413277
192669	6.87363416743009	6.95833249350591	7.02761151538459	6.64143244790074
192670	6.84526572790564	7.01642233254974	7.13027379174755	6.73567631521566
192683	7.6883470089325	7.4299151234011	7.81770059921528	7.7145968914284
193629	3.58923602257049	4.16675787408215	4.04419941018629	3.92598890444937
1936	11.2135536045846	11.2771409593028	11.2410576706761	11.2699418333619
1938	12.8105010173436	12.4261937524973	12.5546347002889	12.7789852100343
1939	9.26995543909683	9.28850260311235	9.35854429963902	9.30217386855012
1942	9.97757856012603	10.3787713551518	10.6135367523042	9.63370976566831
1943	4.63283787234652	5.36132461987899	5.08434778195565	4.96562935242298
1944	6.2288531646024	6.60247225653597	6.55080616513619	6.55957581619862
1945	6.67936268770278	7.15176381694882	6.94130427840314	6.8767558177004
1946	7.39277108744719	6.68833082529038	6.62092438591718	7.49686466926015
1947	8.13529059547384	8.73621445525343	8.44144323132559	7.87861181965211
1948	8.15563991858497	9.21712235906334	9.21775462814123	8.19298632243549
1949	6.24036376255993	6.50056852638202	6.71304129368554	6.58157771241981
1950	3.95599870270101	3.83971713966752	3.84595391266745	3.90153387740669
1951	6.43366869429951	6.33331892785305	6.31943982411868	6.42805095502039
1952	6.55103755865911	6.57418667248827	6.66239411419278	6.43119714786131
1953	7.15497205274686	6.5201403185505	6.52405880135175	7.33716887096468
1954	7.75254951544828	7.49900084235729	7.5192548533231	7.78947072085511
1955	7.86207475449906	6.52060156874253	6.70924413033425	8.04538801934459
1956	8.51855775906285	9.95092874117845	9.83075385773328	8.42651439852752
195814	4.23568401692768	3.86576081629852	3.675852520781	4.55382039048351
195827	8.97430189059637	7.82327236298939	7.69550252586554	9.16152013426551
195828	4.62285257924389	4.65801579779201	4.5889305489729	4.11590437705519
1958	10.5684370525881	8.28132960818433	8.9358297755166	9.07685111642081
1959	7.05550402547027	4.06009096983966	4.1342342297345	5.3522652827952
196047	8.68046995764364	6.05045517902214	5.56558994283508	8.8783977440192
196051	4.21737916850294	4.03555822058703	3.94884487203698	4.24706591863748
196074	4.67009367005194	4.86049091957387	5.0955010475679	4.7771746896338
1960	7.8389165560848	5.06325541053429	5.3508669658475	6.45637686924738
1961	5.01118272669119	4.79779953389365	4.72169851617415	5.03529578535382
196264	6.7781075037631	5.79654088804575	5.73625304016876	6.52751981198189
196294	5.29692852192786	5.1476517763378	4.92738496559661	5.22822272737993
1962	5.43299582575914	5.05496779782851	4.82949624641487	5.309283541501
196374	4.7340872699583	4.95327848472986	5.00850929126797	4.98958679645682
196383	8.70514950617279	7.78341704975054	7.92797964811603	8.47258175678424
196385	4.93731701163535	5.30191468236681	5.08828284680267	5.1619976051401
196394	5.21252300646023	5.20621494020372	5.06348895582097	5.12600425498932
196403	7.40010485885168	7.20909973465827	7.25726158596486	7.63711025801447
196410	6.67636731735234	7.49116361048837	7.95376422384745	6.73895863958231
196415	3.5954813701385	3.87295465594486	3.65397994420341	3.67303976037064
196441	8.60201140835737	8.7773690427893	8.93055537161788	8.64395282129762
196446	4.25390028487211	4.42476880555812	4.56027839032277	4.17018147470475
196463	8.90213135898152	7.37619042342941	7.52911928653573	9.00495880896679
196472	5.0403145961702	5.4896949337266	5.34443600015475	5.04881922270507
196475	4.22026302130288	4.32112242605012	4.19141187938596	4.31125675305297
196477	5.31009053516082	5.64680154168428	5.41593369462891	5.27125330473993
1964	9.23663454419291	8.31196257295273	8.23366558071672	9.40173381759225
196500	6.34591027243143	6.49973549173542	6.39682538309226	6.47484715097496
196513	8.1906263643579	6.68625078279155	6.90073866915488	8.26537369135962
196527	8.88964217776222	9.10929865672623	9.17011870857485	8.86185493041521
196528	7.52755658895443	8.26188979985801	8.28914990186633	7.32888905142466
196541	4.0419879220625	5.57211951667117	5.17326060460704	3.82291007223262
1965	9.34543367796593	9.21722706415096	9.09231524931725	9.42739793109978
196740	6.71132715442161	6.75914418290628	6.75698071020766	6.91441395670398
196743	6.81507341485402	6.43667038164958	6.37961531082652	7.07814201283482
196792	5.97128540884833	5.76266040481619	5.51525593624129	6.29285696262965
1967	9.6105041860365	9.97325727792737	9.95439717115879	9.54476209841082
196872	6.35445566126817	6.3175748119037	6.18251794585098	6.46908693682573
196883	8.5105422618536	9.60431068800641	9.58166745751555	8.23844961090499
1968	9.69721931180139	9.06162244650611	8.9323783660819	9.46196266282354
196951	3.82379565092209	4.14044690640304	4.07673087681885	3.81358111270035
196968	6.86570326866498	6.93671757825414	6.86477289188784	7.13683999103004
196993	3.89125275337242	4.05434167657406	4.06587294001277	3.96019090621095
196996	8.66525845472264	10.8767573890421	10.9301051833158	7.22473366928316
1969	7.64578883196431	7.83776780327401	7.82464062762363	7.70492264700453
196	8.90572844777648	10.8038961380924	10.714504695666	8.1963937542716
197003	4.76161533435051	4.88386888635218	4.75281173301648	4.90143308838656
197021	3.25887682486451	3.28832925514676	3.4072971574893	3.32865207319161
197131	8.19263206346426	8.26357370331275	7.841314255207	8.24324176718843
197135	5.62818548153007	5.7095862039754	5.94985457333444	6.04001386856313
197187	5.58875515803244	5.64249200403856	5.44566305167937	6.07606960447311
197196	4.38318037168869	4.33103651912493	4.43361015346026	4.4970842667647
197257	5.81484236050504	6.25017135260296	6.46467637240519	5.43504855768497
197258	8.14423147524248	8.9179958772326	8.87808457528837	8.01739706401868
197259	8.42944182527606	7.38984399802523	7.53063119481959	8.53324484744602
197320	5.66036992091278	5.85590887163768	6.1486024928898	5.8563222208932
197322	6.21266967762997	6.26491743382312	6.33093985959267	6.34059671298501
197335	6.69751928776663	7.32793530512891	7.25837057363839	6.8143738946225
197350	4.89849675826165	5.09934873376169	5.52336922260855	4.833075511291
197358	7.11045550642547	5.95588654705487	6.14612960529406	7.0270090515313
197370	9.52646331311346	8.85028190670818	8.85822881589915	9.86850949956895
197407	7.76589024411286	7.69872894473177	7.71113787625941	7.83275548143247
1974	12.5647183260351	12.4399216724466	12.4530916030304	12.5631217109198
1977	6.3429896568196	6.31196388170612	6.33363895492701	6.04135173625285
1978	8.46072289385815	8.30618427520991	8.19195205665493	8.63452182062335
1979	8.99207707098437	8.80154141164738	8.86290290790052	8.93575236894466
197	4.95089963978675	5.08836319155664	5.03852335447393	4.96369593013612
1981	10.059164852492	10.6131163515851	10.686978235553	9.97277927181949
1982	11.8530309870859	12.2070314065665	12.1026096321765	11.8565337747557
1983	10.2802628103985	10.6122808516821	10.608870985565	10.2964737565469
198437	7.02753741118947	7.21757323455186	7.09097633095934	6.88434396827804
1984	9.40812160597071	9.4314093150074	9.56864748616992	9.77044705667724
1990	6.43152599012792	5.92971338200524	6.10025501648928	6.32692311907633
1991	5.68329158457037	5.84717025206254	5.8821779399889	5.64159514473203
199221	6.8319812299203	6.77477233598275	6.6446507785067	7.35377724870977
199223	7.0165138756347	6.95325905181655	7.18446913624633	6.96940366923632
1992	8.9132881404616	8.32202108155811	8.29085521441417	8.72023033916845
1993	3.66589945118907	3.92577481525637	3.7858281008689	3.74009177641999
1994	7.57482406721635	7.81966143460656	7.79478974206561	7.5297455121138
1995	5.05123180896656	5.30988384271145	5.18249314220213	5.24523581778666
199675	7.08188832269035	6.30325990087784	6.27253833601297	7.12149305839981
199692	7.94377432591294	7.68451592249258	7.97870897260038	8.13778541135614
199699	4.93290174394719	5.20531999835695	5.26333643991206	5.05446496254342
1996	4.17352924529735	4.29126558728289	4.2898697055019	4.23245064836254
199704	6.56351044615724	6.42731870204939	6.41833549256616	6.46626826930156
199713	5.34682476133284	5.61026680075334	5.62015825084861	5.29606165109187
199720	5.26678283379726	5.70778444870955	5.66533033694467	5.335521043278
199731	5.30800106393824	5.34662270520695	5.43151079467547	5.47760778618609
199745	7.87046382324591	7.19422861707905	7.27088601364029	8.14029231650606
199746	8.2110874513264	8.74845891594213	8.51306522074683	8.04245222773882
199777	6.84750408046169	6.79570361975117	6.78151190079045	6.89209363255647
199786	5.1830902363539	5.3411958250188	5.1990386939395	5.38013025399423
1997	9.81254394087048	9.70840506007557	9.87379730633967	9.84991893458317
199800	6.55070689850763	7.15565255289886	6.88585879175857	6.85729633474655
199857	8.06776534699726	6.92812303233307	6.90090160980204	7.96206556605551
199870	4.57112264051145	4.65339904467071	4.55019640699475	4.40947095798285
199899	5.04843635108171	5.29670039347222	5.13008524260227	4.94667124597773
1998	8.48133535130382	8.59834327247718	8.64615839018099	8.38813295431356
199920	4.78838843894074	4.09036834589964	4.02521345545036	4.63263100627606
199953	7.11558714436834	7.22798634301406	7.18826314500392	7.17896495404459
199964	6.36338160859553	6.36138984081172	6.26747924999466	6.33518093587292
199974	4.39408472210849	4.03118638101609	4.50718492933759	4.52829703432021
199990	6.23669906329829	6.12131831107423	6.29785480990147	6.31519384919994
1999	7.10470069704192	8.00692953858856	7.80485836226295	6.66295589805341
199	10.5245827299612	9.66713877613703	10.105276836126	10.5438169036543
19	10.6604682181291	10.6362584603677	9.94474421556815	10.5175704497485
1	7.11822678180477	6.51408604620814	6.44586367935161	7.456147493373
200010	5.69141046856838	5.91129250097764	5.97612470058077	5.57031192895049
200014	6.46621568816834	6.79089532716375	6.89592181063788	6.38050382324491
200035	6.52825606525246	6.48951511847755	6.44592716405393	6.58512845978917
200058	10.1670578841887	9.36539041186526	9.41228919239574	10.0889828676237
200081	9.13136920245824	8.79624867685379	8.75841176698843	9.11044997522801
2000	9.39283387178937	9.42822074327459	9.3989453804881	9.14378105125373
200132	4.86905131161461	5.20550195656429	5.58684816271902	4.54409131748359
200150	4.8873500663516	4.65317825415565	5.1424873957139	4.80242728190706
200159	4.30673837909564	4.2278354471216	4.74213467097438	4.52973731045631
200162	3.95587003245988	4.37096908756459	4.32278656610452	4.38399442185741
200172	6.06562111607981	6.37324518202693	6.19228918436483	6.23718364223385
200185	11.2216625017718	10.6371910906555	10.528123281535	11.2397073571183
200186	9.04022998775592	9.63332725190333	9.78565808954443	9.06781132753225
200197	5.24459802708312	5.58322056572324	5.34270458713599	5.17449892513875
2001	4.8924974357469	5.5384976557978	5.79798830054812	5.04281531027454
200205	6.65915109627519	6.80986189127769	6.74142828703019	6.53712271553163
200232	3.83321273218885	3.78439101238111	4.09791747426933	3.73565797296364
200261	4.5030987894723	5.74193278859942	5.76916658751692	4.51801403085336
200298	4.4363037031754	4.25939761261176	4.40130233648222	4.52408557439983
2002	7.82488413553784	8.64825780748205	9.14006559703041	7.95920534818726
200312	6.93452284563223	7.20347515860206	7.1453643842548	7.09318389089726
200315	7.39435438044238	5.02891151129461	5.65478403892631	7.64631489681057
200316	6.24567973513239	6.84130602046725	6.49804347102622	6.48834278805783
200373	5.59581382325456	5.33693724622743	5.36490042171721	5.65745352271882
200403	4.19120485341059	4.51059106001659	4.44006673343587	4.45562794063818
200407	3.98259352945109	3.93639833664481	4.05156129332321	3.91432078990112
200424	7.71120320032435	8.56574391513519	7.89407268683445	7.44132038273782
2004	6.99988200367237	6.38928579906289	6.39070356289261	7.26910266375703
200504	4.2208786030786	4.22865944826767	4.05624998486126	4.25946267126827
200523	5.71942712749533	6.10082803230287	5.98851513394017	6.05927000740544
200539	6.05976292611175	6.37693893847439	6.18717049917308	6.03944949441934
200558	4.20192108637939	4.35934841508399	3.97168544305265	3.87388378527817
200575	6.86090568774538	7.09471863746464	7.15630747316208	6.8651785972463
200576	6.53736939450125	6.58816294900481	6.6870629658753	6.52796962178097
2005	6.27489021545626	6.24561679832992	6.32066506494678	6.30560804246624
200634	7.20756996547409	7.69035673371896	7.77885414556423	7.07782103119686
2006	9.32038880081887	9.27471308833786	9.40077021059006	8.96813824655653
200728	7.82800168956479	5.44101477468644	5.6426977576027	8.09859149362592
200734	6.96057869854712	7.32224425856849	7.46642174173537	6.92181111845396
200765	5.7714694843749	5.95781913235739	5.94421007104797	5.64746577075369
200772	5.62932038343532	6.09011628574219	6.22450516025294	6.00938097657791
200844	4.00698669638587	4.31288322499828	4.15013645441144	4.14114776741873
200845	6.64005454991068	6.6969266694539	6.60721498597687	6.66352849239965
200879	5.36830746346913	5.17309808134564	5.32716631654304	5.55182331146
200894	6.46794774012754	5.28597871290531	4.73168972656327	6.35139303397959
200895	5.97406540001119	4.91420096000752	5.33570947645523	5.77795517761461
200916	9.71479260397882	8.88441245870132	8.92228285326007	9.73575297152213
200931	4.33534816174887	4.32249595496356	4.26666921670103	4.67433497311099
200933	6.92846818781246	6.83601388071776	6.82169229655628	6.75675653504121
200942	9.50030538983759	8.87636909850343	8.96049928945202	9.83441071183979
200958	7.97097304219581	9.10382581147117	9.18919807212549	7.83411368119808
200959	3.9233366278532	4.00809331450979	3.94871385334359	3.94149198122059
2009	7.32603558185412	7.37759556298087	7.37004435180097	7.32578880035808
2010	8.77804562349648	8.73852526466225	8.80255897780424	8.54073657894552
201134	6.46269410043384	6.19205103429898	6.37248035393182	6.6989163459953
201140	5.53630924235102	5.7117441033585	5.51757399082258	5.52173639797114
201158	7.79077922632302	7.80227296932121	7.90158073271488	7.6721152137763
201161	7.27661849952143	6.27643706297954	5.82465168585572	7.23550137692857
201163	7.02113689404549	7.43907569464733	7.34195959353978	7.2674674527624
201164	6.76742984461718	6.56843441349321	6.74914492508032	6.75677676278022
201176	7.17037869099892	7.75696097891638	7.5050299326194	7.152495683014
201181	5.97258245453053	6.27933404413449	6.17640023286125	5.98671262634409
201191	6.51312510741649	6.83354343811059	6.61831175161884	6.76443649971127
2011	7.31719933950215	8.44284613447745	8.55745068025067	7.06746642132763
201229	7.03406783218036	6.98922476251808	6.87042587064204	7.17057664048134
201243	3.53223206778308	4.0018417931402	3.94057566002303	4.10372623783946
201254	9.7973559900319	10.050059377991	9.81966910369408	9.44600601471608
201255	7.86962357344844	8.04107471644151	7.85755121887267	7.96495617456964
201266	8.30056637838442	7.79652233874984	7.94534026958859	8.48950959300982
201283	5.34016551222658	5.41956676644034	5.65809516573441	4.99698701013745
201292	7.32645691571659	5.31486831127553	5.72045116463527	6.85660452358855
201294	8.0288430770132	9.51221738563378	9.50173785327313	7.65159699315683
201299	7.14168539487599	7.09280375788694	7.11371124694819	6.98528561627522
2012	10.2090684608527	8.48849888628488	8.29917390425251	10.1055893834336
201305	6.14355738159817	6.55458619819808	6.46875774753721	6.45701833224966
2013	8.22142941600845	10.0765588000419	10.0865313585327	7.97026665453162
201456	4.71255415479621	4.93109290322084	4.99874377498816	5.34774647865688
201475	6.35371277047096	6.53954021200639	6.6376967064964	6.32280239625868
201477	4.06041056395401	4.20152823586855	4.11312180799087	4.20379576368053
2014	11.8877686642704	8.99364626598586	9.01178699833033	11.7505216639182
201501	6.21673982875933	7.26854956494755	7.01670235155036	5.93774618006306
201514	7.44160683990812	7.09301616067643	7.24157036747657	7.72014768195758
201516	4.70262185967369	6.91733944995988	7.23314985733831	4.25741077963996
201562	8.77232391568852	7.99174049991385	7.9758065439823	8.39708736247555
201595	9.91904982395936	10.4720654965247	10.5508255255664	9.67431630895114
2015	5.46360013714304	5.49890390711011	5.9549349845783	5.90319196845449
201617	3.47655670685972	3.65661203627217	3.46680000612249	3.38515667049621
201625	4.16594970704418	4.08970209933602	4.45124015940193	4.25819342802451
201626	5.80429043662189	5.7533934614492	5.65426589269923	5.7407117360373
201627	8.91808324828237	8.94152371718193	8.87190189368145	8.74984362032448
201633	5.7314391459803	5.89227278913361	5.47172528483671	5.83323784303503
201651	3.82855421780695	3.91432078990112	3.76096072644061	3.73417026823523
2016	4.44694192691632	4.80953517532753	4.64669318059281	4.5124304861219
201725	7.02718793915341	5.4330232462354	5.60126481579453	6.93662620534099
201780	3.31735988064949	3.56396034243403	3.42151563097327	3.37505943495666
201798	3.65364802402461	3.66639744415747	3.62863789619212	3.69596661688688
201799	7.93543239747598	7.05420312629902	6.99853538921527	8.10136524219227
2017	8.80643828221147	8.23601105108237	8.42392888655428	8.83837321378311
201853	4.46889593669008	4.31585665751047	4.61631869578098	4.4819877480743
201895	10.0325026476028	7.85031923030071	7.95713857833041	10.1644023164241
2018	9.0500634918905	4.63850140584789	4.23171088959237	9.20307341335003
201931	7.98536236444518	7.75074947686165	7.79737951608451	7.86261328941696
201973	7.707142380864	7.6113920333427	7.52423330380309	7.80936491549121
2019	3.83751289690378	3.73615252115253	3.69546061926591	3.74947138922143
202018	7.76750197414761	8.35239780325575	8.47998520264606	7.66172172237922
202051	7.83350943807187	7.83247588841584	7.71556398771248	8.06895041356956
202052	5.99020430411663	5.93161381423426	6.04980864504051	6.01530643680613
2020	4.1741133261474	3.95841029582893	4.12997897271161	4.2814704590248
202151	3.58172748974688	3.75015664771501	3.98543004267255	3.9484046422283
2021	8.03098905576811	7.57564951249868	7.64493408314952	7.94669934932529
