GSM929667_13_4_MPG_18_270606.CEL	GSM929668_14_5_MPG_17.1_280606.CEL	GSM929669_15_6_MPG_17.3_280606.CEL	GSM929670_16_8_MPG_18.8_280606.CEL
128338	7.44461948157152	7.42364138473943	7.32421594250203	7.68397018566136
128344	5.15588494235734	5.15922709789649	5.29566040550391	5.3659511316061
128346	5.13053731741326	5.27169514839003	4.88709159719451	5.06152961560581
128387	4.76800824633973	4.7252756411391	4.66132106664758	4.61858846144696
128408	3.39885509322026	3.22804896085715	3.34220474226008	3.46420184498629
128414	4.56944452834807	4.54597795915833	4.63988641066119	4.7936369344285
128434	4.36347938854029	4.48371674653721	4.321030030066	4.59949976707991
128439	5.90267238868223	5.92598809057582	5.88529385516714	5.82473395190156
128467	5.36327224465064	5.5971161216289	5.6098275211272	5.85882327591982
128486	4.85081442221672	4.56978774494096	4.76262347456107	4.82597129978661
128488	5.59905158477167	5.64350251218798	5.69552549807781	5.88271153513215
128497	4.20174873790155	4.14393932296106	4.55554250652284	4.11420953453371
1284	10.5631254050062	10.5079570244296	10.8050132079255	10.1712821771094
128553	3.75030451745187	3.68863407903902	3.78722401107889	3.83117815695318
1285	3.40352840114092	3.31397290768112	3.43703311668345	3.47693475998635
128602	3.97406985230162	3.89907008987195	3.89043139848276	3.94266864748056
128611	3.08256639112543	3.31622005429809	3.12723019271398	3.0471577901468
128637	6.13281995090784	6.10706803198339	6.11079367152042	6.20349653190591
128646	5.064525198488	4.85269129906792	5.11844785826537	4.98649783233313
128653	4.66240787974771	5.09995898155414	5.18272321399775	5.01166437039171
128674	3.97678072220966	3.72032256442644	3.74984315713512	3.94290745916778
1286	3.54637417843223	3.28227824264286	3.31210573893933	3.43559807899782
128710	4.83459810662879	5.08106852187276	4.71947571178856	5.11567809335309
128774	3.45591140290162	3.69492141634013	3.46241427841179	3.32502078325258
1287	5.07930244764631	5.44573553452133	5.52026680669583	5.12332823123518
128817	4.03748107617792	3.95510215599646	4.03748107617792	4.18974359063674
128821	3.50428988787248	3.65373683961076	3.85886242343608	3.79221409344756
128822	3.97529821253735	4.20303101320447	4.19479814109827	4.11311681856274
128826	6.6830344647557	6.9351745766819	6.89673922935252	7.04291752487296
128848	3.88483700900016	3.90599785746664	4.1061139904524	3.91551895495706
128853	5.16187143596716	5.30817717314991	5.38829524291064	5.28006504295851
128854	3.55821364752096	3.69618852021297	3.8604759653282	3.76051847626316
128859	3.46311514176712	3.49368541228866	3.61073328893562	3.50512809270938
128861	6.2443062376355	6.08671773661947	6.7377954329738	6.62984009222102
128864	3.63931009224181	3.73410216278752	3.85813181398046	3.73617777108239
128866	8.55485376271029	8.82555763977106	8.45850038448267	8.41544674189808
128869	6.06382759942667	5.88034115032591	5.80213603571071	5.91402762241015
128872	6.78702589272962	6.65791073961346	6.65971210170111	6.72762289746685
128876	3.95139639037099	4.01264282541101	4.0945554398581	3.79776814826325
1288	4.67624998493773	5.08089947301356	4.93477874588685	4.75601064730101
128954	4.50130999663699	4.42446015293031	4.26699740134482	4.71954029685901
128977	5.81753661727236	5.98403101121218	5.8149748670319	5.82833383888804
128989	6.12741275941958	6.02885633196494	6.18901858416675	6.31859091642208
1289	8.73979139643128	8.75288656292617	9.13566091278443	8.73661300497225
128	8.41531969612358	8.64277881131776	8.19895904406628	8.5871724418429
129025	4.13799894733456	3.98952653916809	4.13779416341003	4.25715960055294
129049	4.18820710532201	4.04719614701462	4.15616592995238	4.19436501418652
129080	5.03863175410862	5.55245734255326	5.5970554645746	5.6219355778241
1290	9.34421805521443	9.05985440728516	9.58780917684679	9.30005926727555
129138	5.63317351807999	5.74103611464112	5.67759887668286	5.8380762126442
1291	6.271391418844	6.47999404660487	6.69149822662463	6.15290751812752
129285	7.40687314456898	7.75103026003646	7.83679964550802	7.69647012054378
129293	5.15871669983036	5.11632599626185	5.07972451503011	5.1915229163533
1292	8.67641205790133	8.79832133288258	9.05297939269372	8.43895713958048
129303	5.54864281213091	5.60381570815528	5.53470275459729	4.67156287076435
1293	11.5511481958533	12.1600947683065	11.912289202054	11.0210035433491
129401	7.41665434200347	7.48022465113237	7.02416802794227	7.3714466379334
129446	3.27187652065022	3.32886518699216	3.32099863085849	3.23471995927699
129450	4.71575823814788	4.44437366208886	4.75780280927964	4.32709775704926
1294	4.9495028374039	5.30949735767491	5.27718406855919	5.34573037315496
129530	5.09651117544147	4.92971961996004	4.76266025247192	4.89967100649853
129531	6.6996607283907	6.85442650079235	6.69458839374706	6.46719704990191
129563	4.88672711284425	4.96911662017073	4.97702801646365	4.84892884939493
129607	6.60748468773309	7.35201440309359	6.67828159374559	6.17111901098175
129642	6.19004606960355	6.31438563159835	6.32603975655898	6.51150521003647
129684	3.57596324872197	3.60019101147795	3.73491988816919	3.7773736194088
129685	4.43480935242861	4.44633846750274	4.2945891228105	4.38467619105348
1296	6.03817247159932	6.20451801507347	6.32834507120043	6.72309720456291
129787	6.75709336006813	6.7248054537839	6.54742058893771	6.47904219972803
129790	4.74638694246524	4.82123321205858	5.09457963273113	4.93485123346817
1297	4.05390727809532	4.60576710871947	4.34667657779946	4.11834210740694
129804	4.97498891368136	4.96812861785779	4.9428046473353	5.45636085676242
129807	5.31635378340056	5.59554318675362	5.35224915249429	5.5426569427685
129831	5.80128080257912	5.88409239885395	6.05074531048197	5.75582859580749
129852	3.4451803198379	3.37530150952264	3.52353838473956	3.37825185835996
129880	3.34125141154725	3.46955735523498	3.5446726588045	3.37378623338893
129881	3.42081812409924	3.47263596783115	3.42769797977325	3.48757970518872
1298	4.51238948957777	4.59958750844844	4.55737920394325	4.54197415763637
1299	4.85265510285676	5.08775639256799	5.23511457558383	5.18046592854061
12	5.79392593497531	4.90940297904753	5.93046954887491	5.69815753483417
130013	3.39829528669475	3.35011745003598	3.44845153272976	3.42807276957932
130026	5.14170098307624	5.15787391568572	5.62117779955739	5.0609153051947
130074	6.2892307969745	6.09302423644514	6.0153558933009	6.11749131621788
1300	4.330228737139	4.30418687471216	4.34957599526269	4.45534659037294
130106	4.35583702601743	4.39933547496364	4.56994140482204	4.49899206595642
130120	4.12044391250109	4.03409715495261	4.28902043571349	4.18397348246849
130132	4.07307928830154	4.16761769060407	4.18066376493576	4.3989250548054
130162	4.81307210137683	4.08483790072637	3.8448718645059	4.40047423876121
1301	5.24722470311446	4.42612622630857	5.26805622431677	5.13662611129685
130271	4.3353569711957	4.35953173736973	4.64079273108524	4.32776850425868
1302	5.41987457186185	5.25888523514406	5.51548388504562	5.58314064604725
130340	4.26692835927799	4.22709417176672	3.83367778177808	3.84067551366786
130355	4.86295540088634	5.07363889899242	4.79632713601651	4.73741479972188
130367	4.12237194275321	3.74946068946572	3.74712147839364	3.92036945355076
130399	3.8816946917099	3.82214490255396	3.8285308870308	3.94315838017893
1303	3.66627164908974	3.55757873529273	3.67478947551857	3.59609646417145
130497	4.34175367445431	4.7901688815235	4.38731905389924	4.98981107840714
130502	5.00076317568454	4.58373408570118	5.10653122340895	4.45546950791455
130507	7.87461255268787	8.00594322953743	7.4667099808253	7.99566608656183
130535	5.70194857775008	5.74943796175172	5.40612610406174	5.5254648853684
130540	3.32787571297947	3.5326436786624	3.51169557984903	3.38279727425378
130557	4.34320320122607	3.92644239673101	4.05683382297206	3.7100614220519
130560	4.24522818850706	4.45196542411846	4.60437692740572	4.51242076651961
130574	5.04954858138073	5.05606679560819	4.97053441013339	5.08833073671293
130576	4.01808407702141	3.8483792237224	4.3337623084479	4.2062506102977
130589	5.59600876414391	5.62244307959061	6.55162500179356	6.02025414988112
1305	4.50147613935719	4.60744128080754	4.55780847754635	4.4539038116721
130612	5.6810088388975	5.55106783730439	5.83814941433901	5.54728741710285
130617	5.83150559498057	5.88782128567892	5.17982974478423	5.62506748003942
1306	11.0126493837578	10.6500757107707	10.7278147059284	10.7505488285473
130733	5.66896344900119	6.46282854534558	5.12705695971676	6.03675764607277
130749	4.07481780152972	4.13323091111083	4.04543625352307	4.19398993915309
130752	4.27039457191917	4.00968187117069	4.07988627657653	4.33068095118402
1307	6.96687602912909	6.76955355349997	7.04573156855595	7.09519459936435
130813	4.40228741989234	4.61594731991581	4.53183387953419	4.48640086027396
130814	5.65711698049564	5.83351981539428	5.97783932087059	5.34843527397268
130827	3.5095687511556	3.55670617763484	3.44692416423543	3.57769766571821
130872	6.43719062281771	6.67102755830163	6.28578239445536	6.51631306591275
130888	4.66775390055461	4.95360893618418	4.99416618956468	4.94346263435196
1308	4.77965087055433	4.79670621923035	4.71758065918541	4.90025417957862
130916	4.99980542983547	5.14671180522477	4.91154022045456	5.00197297182427
130940	3.29544147906575	3.33169302243895	3.40851009466081	3.36018433215104
130951	3.52537908185856	3.45523887460958	3.53370952895547	3.65114145353168
130	3.78028432260773	3.89125680044258	3.93622695992773	3.84672224453181
131034	3.20762445825552	3.22131494529028	3.50694554366348	3.37965391624173
131076	7.04414802767298	6.25133470684401	6.31758161462928	6.74082535704601
131096	3.27473748649055	3.21071547519604	3.3437451562892	3.32328965187879
1310	3.69153284068755	3.72902108975878	3.71890241198378	3.80297080295598
131118	6.75459296208135	6.68371486682844	6.42153063988325	6.5108512695926
131177	5.17646880307818	5.06234968897313	5.40931955230975	5.35618616888415
1311	3.79541977847541	4.18671064136178	4.21501402377911	4.18193544879521
1312	8.03623369694442	8.42529097049517	8.07547923523408	8.21018937526581
131368	3.38169863526502	3.25956563612048	3.31226806949465	3.31399668208617
131375	4.72686112343354	4.91663677549933	5.18423513065154	5.18824916435079
131377	4.45794012452524	4.49058606115397	4.53164938497013	4.39843145027505
131405	5.07177857380846	5.20387400563366	5.65465087978251	5.25918518485647
131408	4.97128437773354	4.99568400524371	4.9011248002707	4.93621634585863
131450	3.93916288865858	4.23400511021173	4.13573874987286	4.35936118192177
131474	6.874920889883	6.83163029307567	6.67212451212657	7.13631487626457
1314	8.1505811406433	7.95619513886306	8.13361501598983	7.97813285623735
131540	4.12962494744195	4.22436490809238	4.0949055117947	4.42545855643506
131544	7.53748228535852	7.65704010142631	7.63756575579916	7.2619099342046
131566	4.69753677505791	4.8457897868786	4.83049335355933	4.75807979427029
131578	4.02474439945504	3.93440899558472	3.91552420130401	4.17141937415425
131583	8.77021676913156	7.62052865553381	7.89604613555265	7.71950167113841
1315	10.5670714341673	10.5922732343681	10.4192508061025	10.4742264973806
131601	5.50782848628094	5.41244459169137	5.76115866036114	5.37472368846136
131616	6.20760753974829	6.2521451276928	6.19544713188902	6.46200907225366
131669	3.46304057962266	3.58443465855952	3.45168930017145	3.49709441797628
1316	8.96790660157488	8.73675576317012	9.83558081396252	8.74630066768141
1317	7.02526008904925	7.4155514913938	7.19132841553577	7.26468082954287
131831	5.05527521935648	4.59316932666242	4.60623641647839	5.0264305263368
131870	4.26359083852848	4.34972403971236	4.30052500363763	4.15844319365494
131873	4.53111215072826	4.63192967234415	4.87759204872142	4.73853124870071
1318	8.20397179766403	7.93638299145062	7.25413465069057	8.01544427278284
131920	4.08516858175302	4.35752324780048	4.26308095942588	4.24112236297487
131965	3.6706737047326	3.65965922795018	3.71821665531773	3.72058522730309
131	3.82412833653323	3.72455402797204	3.68594042021715	3.74162749253024
132001	4.07460416495558	4.21268674977237	4.18999162948328	4.05557511229117
132014	3.77776992794545	3.64959274815967	3.68019492683488	3.6451276637835
132112	3.24628980316959	3.44780138253973	3.37723192194172	3.41854800934909
132141	4.15448957553777	4.13779416341003	4.13147977347013	4.11436641367292
132158	4.73148549947031	4.55362165499527	4.84965825965134	4.6066089631559
132160	5.46203673869367	5.64526416392312	5.79335943119666	5.66915659325431
132200	5.61936233629559	5.46207714087879	5.49994008659038	5.70649466982407
132203	3.08763177393944	3.09483271289694	3.15536772851913	3.18609239436709
132204	3.92130588380923	4.26685417967602	4.29853435263364	4.5284768625921
132228	4.2980951016598	4.14225407981652	4.24132760172856	4.24132760172856
132241	4.7391474335148	4.64394216716886	4.76497295440023	4.7354982901088
132243	4.17683422241582	4.1193914411427	4.22079313875365	4.04995245877491
132299	5.56952835617232	5.72349629451505	5.42170933616211	5.66571414651301
132320	3.78617588467458	3.79201440293253	3.84111417154289	3.85587794303036
132321	4.71097549299636	4.97486828495169	4.50866285811211	4.93484141825481
132332	6.31188277236099	6.25396823637402	5.29460415448753	6.42126880290384
132430	8.86772460340909	9.26848932380049	8.54135164830938	8.46476225875505
132556	3.95364558721511	3.94737524554954	3.98001660540978	4.26643497738961
132612	4.14823770854002	4.13682001794309	4.37984515008312	4.31732681450551
132625	3.37224137085342	3.32568658536933	3.46314948947269	3.40126839641295
132660	4.4293695712127	4.1024284753348	4.23400524968195	4.12485369592893
132671	4.01931104913822	3.92220122050951	4.53048092587006	4.68761503936743
1326	8.06341487334408	7.64124834630344	7.91366594733806	7.75616056091221
132720	7.87758775051869	7.83398970056395	7.37178230223737	7.17279113870263
132724	3.4293532669447	3.32800229837089	3.25970619410638	3.46175859830999
132789	4.68132126139692	4.88022914110578	4.85449734744247	4.7318579294523
1327	9.90878288304097	9.95100354917235	9.81889128374965	9.93494809334236
132851	4.56024696462764	4.45129738492025	4.48148099255882	4.41194370242521
132864	6.13609974694658	5.89742234223455	6.05013453617624	6.68228691660088
132884	4.10084100372581	4.20174873790155	4.20174873790155	4.51736488134937
132946	4.16275319787918	4.17203450667434	4.2558307550632	4.29597599268956
132949	6.23308145508685	6.27820065422667	5.9669610968942	6.20023162774108
132954	2.96241937907247	3.02313954989258	2.91842420129389	3.00546393194569
132989	3.6126594878552	3.58385629626101	3.38586332278033	3.51258473898815
1329	9.29642108730453	9.32177487695386	9.17584824565396	9.15744607323086
132	8.16197107405153	7.92974000109373	7.24668160724386	7.61791662494073
133015	4.14201644128723	3.9635942391635	4.15161756783836	4.02880294388834
133022	4.13553765687474	4.34728853801331	4.02540758984479	4.29398895877295
133121	3.14411050887436	3.17162764956727	3.36548941573728	3.13592162368287
133308	4.69761355679739	4.28273566601919	4.3933265802238	4.34954707954307
133383	4.1154144161086	4.05267598842886	3.9241694820698	4.09358702580537
133396	3.28140759190513	3.30422075195459	3.28662409282896	3.32656063618408
133418	3.83375431987406	3.28411623234017	3.56603969405121	3.27626394342954
133482	3.77429582202878	4.04059194138852	3.76523887032483	3.99047667594478
133491	3.42992847138868	3.48681723555608	3.52837036882083	3.39581468409271
133522	4.28574654564643	4.31101821487292	4.14376900354462	4.24901217505727
133558	3.9500171492293	3.96636381849941	4.06477907115467	4.00826367106316
133584	7.43526867188736	7.97401504308075	7.91727722991258	7.19265402883104
133619	8.20124817890102	7.90153058893877	7.87853173695323	8.00915800992538
133686	5.69530129020695	6.00964603435385	5.75057528547399	5.92623009209907
133688	3.67848330004555	3.65977116330266	3.61399894338089	3.70581937393783
133690	3.33570801159856	3.24566523757184	3.3632825175497	3.32061796058642
133746	5.54243399072976	5.1301728615289	4.05820850800163	5.64719954250423
133874	4.0479435214069	3.8582127738775	4.09303138145796	4.16705100858327
1338	4.01032640511518	4.28518526746009	4.65853814872476	4.41723818895745
133923	4.12338701501672	4.27680865816485	4.84568383668755	4.48907174164317
133957	7.8313445756337	7.77268528330255	7.84817041485061	8.03972915552213
1339	4.01478243267873	3.90737417246182	4.03517018148002	4.04383001557723
133	11.5618640755499	10.3290690694817	11.2883476501407	11.5394108495019
1340	10.0965546241522	10.2783633480976	10.2755316284518	10.1595276232869
134111	3.29492268280923	3.32989586851173	3.4069111688048	3.35190386450765
134121	3.58092185189458	3.42056590733989	3.66086938378663	3.57624071855366
134145	6.12836161859623	5.8095817460481	5.5067304571583	6.15352718136866
134147	4.13099435460435	4.13148230051321	4.41081257113323	4.48019494662229
134187	3.97849986383778	4.55479095230411	4.55479095230411	4.35020392789913
134218	6.66425086886614	6.60116899783413	6.28960257964328	6.65968790904167
134265	6.16357583852891	6.09304747988029	6.22051240888631	6.42266574541982
134266	6.83365071468373	6.68597334083753	6.84296432770586	6.85704148641635
134285	3.54812384175632	3.65255754834326	3.59321170180738	3.49921027410652
134288	4.48637153607417	4.48306512050301	4.63873624406036	4.63813600100824
134353	4.52238373587622	4.5019452505259	4.55219685546561	4.46795619278155
134359	5.46505075252119	5.58840285688238	5.36750351616152	5.50877715364623
134429	8.20881309050837	8.42187520072017	8.13626140989098	7.23579866969304
134430	4.67171009871376	4.84445539830707	4.89414519198234	4.56878712760634
134466	3.86352213180483	4.39455045622341	4.04338810332652	4.09390055537588
134492	7.25100667664604	7.47098364028149	6.72060006947524	6.99710010876541
134510	7.80648479281837	7.900408686007	7.48862189148549	6.9836880994557
134526	3.75832917695177	3.91724746889508	4.00798465244581	3.7631606059163
134548	3.49944105766266	3.72039756982427	3.62298348910945	3.80722089383022
134549	5.7880402256302	5.72692293007345	5.95130757663236	5.77571287875371
134553	4.81438836304202	4.81980655664223	4.48948627621077	4.45574446762432
1345	11.0855418540656	11.2146213328592	10.6580137955844	11.081560583633
134637	4.09965072991505	4.00840114053613	4.0666532921134	3.8951340689816
1346	5.90695030382641	6.59442067027046	6.09667744963611	5.15817287423871
134701	3.41691854610001	3.59217106877523	3.90368169990059	3.83503364214397
134728	3.67977127419479	3.7580305200267	3.58563191136664	3.74400540732911
1347	10.7665102588583	10.6911609945388	10.4336923419202	10.5754296026248
134829	3.20095837194528	3.30162814012779	3.29333986245442	3.42106359001722
134860	3.82633540231711	3.69109758192596	3.83187764855597	3.89552171347373
134864	3.27582842247628	3.39654211613675	3.35432148461474	3.46465645059681
1348	8.4647026471894	8.46457936501025	8.55571543569648	8.48688130342524
134957	4.16338583865328	3.89153299713566	3.86027828113202	3.74262608854343
1349	9.37046035994415	9.51451037441477	9.05622434978647	9.17255772857473
134	5.13646862736422	5.0502918322288	5.02117520022226	5.10995329021563
1350	7.28379647262799	7.5197772141872	7.29462327299451	7.87556889817884
135112	7.79275424410197	7.21654348344465	7.72616505151959	7.1960341660639
135114	5.82735273933889	5.744758923748	5.51362790146429	5.86415921605183
135138	3.3690584332016	3.46043349670537	3.41822409348924	3.4621334822506
135154	4.52687069955575	4.29490486676825	4.14642980685539	4.33544201663921
1351	9.17809447407607	9.25132620561663	9.02959387703397	9.05853090004679
135228	5.6650177206943	5.62556918154434	5.81188034318842	5.81393130134393
135250	3.97059443021741	3.60661269451819	3.97274405325541	3.93622695992773
135293	6.00555936644624	4.97026470148091	4.71333310377899	4.98939055779706
135295	3.98392145605762	3.93272778512604	3.89501134643401	3.81980679614148
1352	6.06751679878928	6.1223661366623	6.22442523414098	6.40970105545544
135398	3.71535516918587	3.77455806129092	3.74103189368504	3.83356450139705
1353	3.97551379249761	3.94824713785498	3.78562562379258	3.78157496938249
135458	3.90484329953186	3.97127393176674	4.01553419717733	4.00358989482972
1355	6.30974934623503	6.3445908654471	6.35759041111048	6.55475109421755
135644	4.11308276659506	3.90619417633195	3.91892336775303	3.90402996526504
135656	3.98785638957819	4.07987082190726	4.36128726803403	4.12320081369924
1356	4.17246720995889	4.02997027610954	4.11634313264118	3.99843555329038
1357	3.49893544408137	3.58745634742327	3.53282490692885	3.4027349248889
135886	3.36153612929724	3.59552958611012	3.65830948931447	3.5280534318716
135892	3.97361979680861	3.92263733792933	4.21648031634705	4.04331792453095
1358	3.65544775413614	3.88480824492174	3.73508685496636	3.94650733405743
135927	4.11188270692026	4.04930633305804	4.14769482143295	4.04510535051833
135932	6.04530595799013	5.64847551843832	5.26304393482041	5.8663996255273
135935	4.697302435183	4.66094208916941	4.60521902056703	4.62910305028084
135946	3.63508020040852	3.76786608366271	3.56841395139919	3.80917154067347
135948	3.22831698315271	3.26341611493763	3.32041405512948	3.30183105747588
1359	4.96713989452276	4.58911750323108	4.84266070110258	4.77174255239765
136051	4.44261165110196	4.30292049592671	4.6663492822582	4.3217975418449
1360	4.52364207194618	4.08914126722778	4.03253688228486	4.32118028819332
1361	3.97688348866556	3.93014117135179	4.02141440728894	4.3491829747467
136227	4.62089494790699	4.7242864354095	4.76161798682484	4.67085650457735
136242	4.20761299762886	3.92038411367893	4.37863775710943	4.59764352023282
136259	4.51123556016224	4.4222116825127	4.46314132340366	4.68812527076345
136263	3.45746442774405	3.43255210017915	3.35273644799468	3.32222489850672
136288	3.04304234622489	2.95403795091487	2.96949176828619	2.97763333289679
1362	7.06751920131417	6.59357884618156	6.22422244832707	6.84015820344077
136306	3.47943973465308	3.36393655640225	3.38628879544831	3.74510543852667
136332	3.60234917728851	3.84280888500176	3.86811276333762	3.70878466757719
136371	4.65897272064988	4.77760917122024	4.93905411852576	4.84220803891917
1363	3.68005693353878	3.51622587859185	3.56495140749281	3.47637499074804
1364	6.70659096257108	6.29878532035093	6.32192466143128	7.07074104628038
136541	4.23154065293216	4.16376271717457	4.33992691501832	4.40333149183683
1365	3.62465148523968	3.73642201837056	3.84081241745401	3.7117434351572
136647	7.42663018982836	7.42266196405007	7.27189580961605	7.33641061983038
1366	6.1891607031755	5.57788438504633	5.87410755120293	5.6390062614917
136853	4.21416210119952	4.35427606786039	4.40333693962293	4.18713712428189
136895	4.27317812402389	4.10888670423846	4.24978735229127	4.38548059598692
1368	7.13858172424871	6.43438650775204	7.03280726820379	7.02231455069947
136991	2.94587463470816	2.92191128938142	2.9944817402464	3.05188443351938
1369	3.9145797122872	3.86088814659622	3.88759979815803	3.9478783615099
136	5.96133754100451	6.92012345347167	7.16501322899126	7.07345406489727
137075	5.11971506670354	3.64950725950126	3.75428299066957	3.81881300258485
1370	3.17745849665597	3.16386127231678	3.39094327696764	3.40454050130683
137196	3.20402775497845	3.00239532857608	3.27775102791829	3.19026479864878
1371	7.85526838185996	7.39197887976938	7.56437375122038	7.69733146036317
137209	3.56928070152664	3.71653572861847	3.87392131330536	3.7670489422319
137362	3.42890021410015	3.43337663068424	3.53885041858648	3.49472723762659
137392	6.92771581486072	7.07467867600265	6.79857830328481	7.05302066655843
1373	6.84745329443167	6.45084318338557	5.8943738070945	4.33985682765446
137492	7.00254115401509	6.45873627956483	6.70531980299318	6.63732305756846
1374	4.44627109757728	4.55871784897267	4.45156548197817	4.47308138563279
137682	4.78821034782571	4.97983915570179	4.82140909471839	4.69666070149339
137695	5.33894113277014	5.04169083442954	4.90224334325343	5.09838029719861
1376	6.79860191166657	6.9370803900635	6.42771535633323	6.81536416704785
137735	3.29295561323497	3.21292954860668	3.3229807377471	3.39528928973765
137835	3.43303050549012	3.41330502550435	3.70151854952405	3.56172481273353
137868	3.43586081634651	3.49595914083658	3.42348006428485	3.5878402716067
137872	8.48453583552804	7.46744915459855	6.46845419088179	7.93007735618293
137886	5.29964182329902	5.14907766808454	5.61090007496786	5.25895367487858
1378	5.47637801565257	5.83747672345728	5.25390293657627	5.45257711620952
137902	2.98882492582961	3.01714720413677	3.03268314739821	3.14415853574538
137964	5.95669973878329	5.93485191210714	5.84257586258898	5.88161718136561
137970	3.39333464015356	3.60645978677358	3.49917639786224	3.29716416851504
137994	3.70710278778539	3.7413768999522	3.71558671151922	3.85699008250964
1379	3.45883957857387	3.47444400080878	3.47444400080878	3.41415794257402
138009	3.27239916236184	3.37140691319882	3.49775152507723	3.20640462287153
138046	4.05297958068681	3.81330213447294	4.12631115715915	4.29776512701921
138050	6.60850871736767	6.6669242125051	6.70396481341956	6.54616059151628
138065	4.1427428233309	3.97501926193981	4.23235146543848	4.33275446935278
1380	3.7776463569594	3.87897335843684	3.90699594145741	3.79125574481647
138151	4.33181109291925	4.32329530183995	4.34651634593029	4.29221364421519
138162	4.14400927843154	4.29870312383883	4.35613803807995	4.24634221709256
138199	3.32885991897736	3.25768369293493	3.141905265566	3.1868212277251
1381	5.09721854764046	4.35621792741362	4.6207413928847	4.5940297413229
138240	3.30933410371917	3.3764887444003	3.425963383629	3.30420264324099
138241	6.72165712624231	6.8801535579572	6.71347154932015	6.9531055715781
138255	3.59016457981028	3.65469599580045	3.57078799070256	3.54679413443938
1382	6.84875837285355	6.61125943230468	6.69262451420045	7.1350574806738
138307	3.57722995043054	3.8153855613999	3.9516099805501	3.94151265529332
138311	4.99017106547045	5.27182937222758	5.33570008641099	5.06777806311283
138428	3.94288844209189	4.10557165020136	4.05827022523421	4.00573426428629
138429	4.24071782759947	3.84130077846705	4.30026116849007	4.15428327098117
138474	6.68384292785221	7.00957890787366	7.18729389489244	7.18581404928466
1384	6.36875113531573	6.12574290364247	6.45514258960909	6.20478649860837
1385	7.14297459766117	7.15967481890492	7.1278243782468	7.14029938195191
138639	4.39842036801202	4.39242377692131	4.57749996901402	4.38396956580928
138649	4.87633860787671	4.42478152288547	4.62252114421771	4.8296826832107
1386	4.2248689672658	4.39040256335023	4.42250438866105	4.40551709447719
138716	7.42713916566321	7.44422077444175	7.51775188718142	7.52185056151595
138724	5.47171985894289	5.42663199889183	5.75844527883948	5.4176367779679
1387	6.07045665689326	6.25089223741456	6.17579792298784	6.32589834416525
1388	4.00998647185058	4.04002576417433	4.14433311501172	4.15057146190202
138948	4.52935096705214	4.73468127812435	4.75657919320485	4.95655833938334
1389	6.76030482099828	7.05216322833568	6.7415780277051	6.99516437195564
139065	3.46984765388495	3.42575999870942	3.49376436645366	3.47097750896127
139081	3.55554086503874	3.63957111490705	3.7866117744193	3.77230014528804
1390	6.97864883798185	6.40003357261799	7.36926310272489	7.10264167904574
139105	3.54077261973605	3.4553641664943	3.55772765348881	3.60329604399168
139135	4.56190499820322	4.68273764563642	4.63201853069477	4.63749574655281
139170	3.58208645905362	3.51134357730281	3.54430520568409	3.56351033588363
139189	5.80813790509003	5.51362005562649	6.08400657914906	5.64276548891686
139212	3.96765570293173	3.78351778862632	3.90869724485852	3.97362820837862
139221	6.29945669933544	4.68139841096121	3.7586396744508	4.52692922144914
139231	5.674508660503	5.67111673220087	5.59506177328731	5.61602182022861
139285	3.87245307532241	3.97169630872302	4.28962194419052	3.98888479110083
1392	7.84668082255709	6.67908861326591	6.09796990733169	6.54804438586033
139322	6.05559653018179	6.01204541291583	5.81662487738762	6.10762153501886
139324	3.16863446198235	3.24340550925236	3.19181791172898	3.20748682485116
139341	5.77211357163756	5.97682770607786	5.73535844119071	5.75715577564644
139378	3.86924899270228	3.60199120964029	3.60258694004198	3.70219439598727
1393	5.45595995974847	5.13205748348905	5.52132348261199	3.81744929484213
139411	3.67894072071795	3.61175052748787	3.63998959485246	3.54632230651043
139420	3.16667943489043	3.1246438624545	3.15571170853962	3.09350164099039
139538	3.0791055793985	3.00106414143082	3.07539513851669	3.08855881803461
139596	4.98196735570885	4.91550265824268	4.96377132969769	5.38316571740331
139599	3.22943516930811	3.27173691950845	3.11278150834589	3.21428235568384
1395	3.82059301075905	3.83133687289222	3.85547823897953	3.92836352077322
139628	3.14467715029456	3.17415546030107	3.4056293051009	3.33368613096133
1396	6.0648752913046	5.13893443993455	5.33238401988105	5.08391191304795
139716	4.76290532680877	4.90839409235096	5.21262546006481	5.31234074676468
139728	6.09347042801107	6.15746458623953	6.36389018187607	6.31720999634611
139735	6.80427148967569	7.03016493056715	7.24970711846138	7.22451197856695
139748	4.21881557484235	4.04447959078852	4.29439503172445	4.13116860833571
1397	5.94184476129389	5.40701351880969	5.48604818465516	5.03769422517334
139818	4.85361215292293	5.68480780848488	5.63813546451761	4.95008686799031
139886	7.10289423434638	7.11087583211511	6.71038306909991	6.52913957042306
1398	8.5491266776146	8.22682188411106	8.19209389852573	8.10060674699122
1399	6.300204621374	6.18295875211471	6.08494734807108	6.2750848415874
13	4.26508622244954	3.55156274294279	4.00232215063415	3.97688716128445
1400	6.30711579164686	6.11036652237222	6.57336129645451	6.22118803632996
140101	4.89612880529016	5.05162400676372	5.49490780301105	4.69557253888579
1401	3.74181727116652	3.77683557533058	3.72334852361041	3.66134787016686
140258	3.91006794784497	4.16336366722341	4.14528440178871	4.04089142555896
140290	3.30904159292822	3.34649878052604	3.39571000734888	3.35585078501478
